mssv,dien_tt,diem_tt,lop12_matinh,lop12_matruong,TEN_TRUONG
920A152EXPvAibaEXe+lwq621ApacfvQPvb0aqXR,THPT,0.9166666666666666,44.0,34.0,THPT Phan Bội Châu
12A9523FXPvAibaEXe+lwq621ApacfioDy2WOjEt,THPT,0.8,58.0,12.0,THPT Chuyên Nguyễn Thiện Thành
E62A53DEXPvAibaEXe+lwq621ApacbErJD/pd6me,THPT,0.7833333333333333,61.0,2.0,THPT Hồ Thị Kỷ
2FB67786XPvAibaEXe+lwq621ApaceLppHx2sj6r,THPT,0.8666666666666667,38.0,16.0,Trường THPT Nguyễn Bỉnh Khiêm
C34827C5XPvAibaEXe+lwq621ApacYn/G0L78IR9,THPT,1.05,37.0,37.0,THPT Nguyễn Trân
0FC485B7XPvAibaEXe+lwq621ApacWNSIxSrdxsm,THPT,0.9166666666666666,37.0,10.0,THPT Số 1 Tuy phước
B3134F24XPvAibaEXe+lwq621ApacZLQAtrpniF4,THPT,0.9166666666666666,37.0,37.0,THPT Nguyễn Trân
45213E72XPvAibaEXe/lOccskaOiO/d9phcRuPc/,THPT,1.0666666666666667,44.0,34.0,THPT Phan Bội Châu
132730F3XPvAibaEXe/lOccskaOiO3EUCDXCyg9F,THPT,0.9333333333333333,42.0,21.0,THPT Di Linh
A7480F67XPvAibaEXe/lOccskaOiO75Myb5P3LDQ,THPT,0.7833333333333333,40.0,19.0,THPT Ea H'leo
F751BE36XPvAibaEXe/lOccskaOiO+4LaUqrFAPR,THPT,0.8166666666666667,2.0,63.0,THPT Võ Thị Sáu
91F785ABXPvAibaEXe/lOccskaOiO5y4GbVvuRQu,THPT,0.8166666666666667,2.0,4.0,THPT chuyên Trần Đại Nghĩa
83B76C01XPvAibaEXe/lOccskaOiO2K46r7t4qnt,THPT,0.8833333333333333,48.0,3.0,THPT Ngô Quyền
C06D6804XPvAibaEXe/lOccskaOiOzn1wuEhQE1s,THPT,0.8833333333333333,2.0,56.0,THPT Nguyễn Thái Bình
0EA8D3D2XPvAibaEXe/lOccskaOiOzxORymghVIL,THPT,0.7833333333333333,57.0,14.0,THPT Hựu Thành
979A928AXPvAibaEXe/lOccskaOiO+maJG9wgnrj,THPT,0.9,32.0,22.0,THPT Vĩnh Định
9FDA2448XPvAibaEXe/lOccskaOiO4PC+M4AnVN4,THPT,0.8166666666666667,34.0,13.0,THPT Sào Nam
7A7166DAXPvAibaEXe83V/kFvw2bBZ0o/KVHZc30,THPT,0.9666666666666667,36.0,32.0,THPT Nguyễn Du
29046716XPvAibaEXe83V/kFvw2bBR3WiVsBjF7n,THPT,0.8166666666666667,44.0,28.0,THPT Phước Vĩnh
741A5568XPvAibaEXe83V/kFvw2bBX1pd9YZoFG+,THPT,0.9166666666666666,42.0,37.0,THPT Thăng Long - Lâm Hà
2049E34DXPvAibaEXe83V/kFvw2bBSM6MmPn3kn9,THPT,0.8166666666666667,40.0,59.0,THPT Thực hành Cao Nguyên
B646C3C8XPvAibaEXe83V/kFvw2bBVmhVT6fEz4k,THPT,0.7666666666666667,42.0,2.0,THPT Trần Phú
27C73C4CXPvAibaEXe83V/kFvw2bBek/NsGNfC2g,THPT,0.9,63.0,1.0,THPT Chu Văn An
80790C23XPvAibaEXe83V/kFvw2bBdHxAZUKwYd8,THPT,0.8666666666666667,50.0,610.0,THPT Thanh Bình 1
9CAF3CDBXPvAibaEXe83V/kFvw2bBf/iNPsMd2JY,THPT,1.0,52.0,18.0,THPT Phú Mỹ (Trước 12/4/2018)
CAB6D6ADXPvAibaEXe+1j/AqdkpM27NZKKMnxryy,THPT,0.85,34.0,37.0,THPT Tiểu La
E95E7C6DXPvAibaEXe+1j/AqdkpM22DHf6P99fDJ,THPT,0.8166666666666667,50.0,230.0,THPT Chuyên Nguyễn Đình Chiểu
2C9E3006XPvAibaEXe+1j/AqdkpM2yVDjmi0fdgL,THPT,0.8666666666666667,2.0,67.0,THPT Trần Văn Giàu
50F45E0FXPvAibaEXe+1j/AqdkpM28+W/hgGnHN2,THPT,0.9833333333333333,2.0,102.0,THPT Cần Thạnh
A09F2752XPvAibaEXe+1j/AqdkpM215N3VvHdQ2X,THPT,0.8666666666666667,56.0,15.0,THPT Nguyễn Ngọc Thăng
A92E401AXPvAibaEXe+1j/AqdkpM23n3Jq7Am/Ra,THPT,0.8166666666666667,52.0,37.0,TTGDTX Tân Thành (Trước 12/4/2018)
42EB4A9DXPvAibaEXe+1j/AqdkpM28LNL/Yx0GV5,THPT,0.8166666666666667,37.0,36.0,THPT Tăng Bạt Hổ
7420F19FXPvAibaEXe+1j/AqdkpM27otdGZsa+uT,THPT,0.9166666666666666,55.0,21.0,THPT Lưu Hữu Phước
632326BEXPvAibaEXe+1j/AqdkpM23xs0ljO7eLx,THPT,0.9833333333333333,50.0,520.0,THPT Tràm Chim
781B05EDXPvAibaEXe+1j/AqdkpM28LyBjvxL6Wn,THPT,0.9333333333333333,2.0,102.0,THPT Cần Thạnh
52A13A56XPvAibaEXe8Y+/3uR2PkTBzKGlmHNdAe,THPT,1.1,44.0,24.0,THPT Dĩ An
6243A4C3XPvAibaEXe8Y+/3uR2PkTKXbgDAmBgVN,THPT,0.9166666666666666,2.0,1.0,THPT Trưng Vương
70688BE9XPvAibaEXe8Y+/3uR2PkTP74QDoBlpRc,THPT,0.9333333333333333,43.0,24.0,Trung tâm GDNN - GDTX huyện Bù Đốp
FB623556XPvAibaEXe8Y+/3uR2PkTNbh/Fe4KQiS,THPT,0.7666666666666667,49.0,16.0,THPT Kiến Tường
8850B56AXPvAibaEXe8Y+/3uR2PkTM01dracEFoq,THPT,0.9666666666666667,53.0,15.0,THPT Nguyễn Đình Chiểu
2C674C46XPvAibaEXe8Y+/3uR2PkTOGNxs8OFvnz,THPT,0.85,37.0,15.0,THPT Số 1 An Nhơn
52F1243BXPvAibaEXe8Y+/3uR2PkTDwL/5Oa1YtB,THPT,0.9,36.0,20.0,THPT Duy Tân
3F6744F0XPvAibaEXe8Y+/3uR2PkTISBbFDhrriN,THPT,0.9,30.0,45.0,THPT Mai Thúc Loan
1D74C87FXPvAibaEXe8Y+/3uR2PkTKeFWIOEfKn0,THPT,0.8166666666666667,35.0,22.0,Trường THPT Thu Xà
EB858A9EXPvAibaEXe+kwIr/VXjl06GMqaN1u5Lh,THPT,0.9,43.0,3.0,THPT Chuyên Quang Trung
3E479342XPvAibaEXe+kwIr/VXjl01D1BeeuKZAN,THPT,0.9666666666666667,42.0,26.0,THPT Bảo Lộc
797D94BCXPvAibaEXe+kwIr/VXjl0xAMs344uRFm,THPT,0.7666666666666667,40.0,12.0,THPT Krông Ana
E8100F85XPvAibaEXe+kwIr/VXjl06p43mqKWKpK,THPT,0.8666666666666667,43.0,16.0,THPT Nguyễn Huệ
52B1CC2DXPvAibaEXe+kwIr/VXjl0w+FyuW1abQ7,THPT,0.7833333333333333,40.0,14.0,THPT Phan Bội Châu
15C33CC5XPvAibaEXe+kwIr/VXjl0wYohOP14Jzj,THPT,0.7833333333333333,41.0,19.0,THPT Hoàng Văn Thụ
52D6E13AXPvAibaEXe+kwIr/VXjl04mDFK2cgeQl,THPT,0.85,38.0,10.0,Trường THPT Lương Thế Vinh
9A2B00E7XPvAibaEXe+kwIr/VXjl0y8cEqB0jdRP,THPT,0.9166666666666666,2.0,53.0,THPT Nguyễn Công Trứ
CF807904XPvAibaEXe+kwIr/VXjl0xC3gHl3XT9p,THPT,0.9666666666666667,2.0,45.0,THPT Nguyễn Hiền
6426D277XPvAibaEXe+kwIr/VXjl04GQLN5sEC66,THPT,0.7833333333333333,41.0,12.0,THPT Nguyễn Trãi
40F7E8D0XPvAibaEXe+nZBq3b0XEhfcwXLmoc4Pj,THPT,0.9333333333333333,48.0,21.0,THPT Xuân Lộc
C307F053XPvAibaEXe+nZBq3b0XEhX8PABYu6iV1,THPT,0.85,40.0,37.0,THPT Y Jut
23A5CE7EXPvAibaEXe+nZBq3b0XEhb5k9/vzpSuL,THPT,0.7833333333333333,49.0,6.0,THPT Nguyễn Hữu Thọ
0E8ECFA9XPvAibaEXe+nZBq3b0XEhYBJV4WkY1zV,THPT,0.9166666666666666,51.0,2.0,THPT Chuyên Thoại Ngọc Hầu
92CA755CXPvAibaEXe+nZBq3b0XEhUEF59dDvEd4,THPT,0.9166666666666666,33.0,16.0,THPT Phan Đăng Lưu
B4303CD0XPvAibaEXe+nZBq3b0XEhVoLjxUZrYZX,THPT,1.15,37.0,1.0,Quốc Học Quy Nhơn
A7916D60XPvAibaEXe+nZBq3b0XEhXdvKy778k5c,THPT,0.85,44.0,17.0,THPT Thường Tân
F188F59AXPvAibaEXe+nZBq3b0XEhX0gn3eyGCol,THPT,0.8333333333333334,48.0,68.0,THPT Xuân Thọ
C1306640XPvAibaEXe+nZBq3b0XEhX/oZbtzk5F7,THPT,0.8,2.0,69.0,THPT Hàn Thuyên
66389E7FXPvAibaEXe9jjgNhrmbJFLqZAjn7gWVB,THPT,1.05,2.0,188.0,THPT Trần Quang Khải
2BBA5161XPvAibaEXe9jjgNhrmbJFKH/Y5P5JUkY,THPT,0.8,43.0,2.0,THPT Nguyễn Du
4E60F742XPvAibaEXe9jjgNhrmbJFAqOieHYy/Vf,THPT,0.9,2.0,103.0,THPT Bình Khánh
62654F5DXPvAibaEXe9jjgNhrmbJFPIZXXeZlnxy,THPT,0.8,39.0,4.0,Phổ thông Duy Tân
45B8D2AFXPvAibaEXe9jjgNhrmbJFDlSnTjOuVMt,THPT,1.0666666666666667,38.0,6.0,Trường THPT Hoàng Hoa Thám
86B0B88FXPvAibaEXe9jjgNhrmbJFIthGYmG4ggs,THPT,0.8666666666666667,30.0,21.0,THPT Hương Khê
567E5B30XPvAibaEXe9jjgNhrmbJFChPxRNa9WKt,THPT,1.05,58.0,12.0,THPT Chuyên Nguyễn Thiện Thành
19AA9696XPvAibaEXe9jjgNhrmbJFOYfNg9LpBAY,THPT,0.8333333333333334,41.0,12.0,THPT Nguyễn Trãi
98FAD5F6XPvAibaEXe9fafwYRU+NptbcSqHyrp9L,THPT,1.0,43.0,2.0,THPT Nguyễn Du
6E351582XPvAibaEXe9fafwYRU+Nprk3ew8optYA,THPT,0.9333333333333333,33.0,21.0,THPT Vinh Lộc
CC0D41F6XPvAibaEXe9fafwYRU+Npmqir62VbH95,THPT,0.85,25.0,16.0,THPT Mỹ Lộc
667D7118XPvAibaEXe9fafwYRU+Npl+YtdtCh0Qt,THPT,0.7833333333333333,40.0,16.0,THPT Trần Quốc Toản
5DB7334BXPvAibaEXe9fafwYRU+Nplkr/FpgEmW3,THPT,0.7833333333333333,41.0,24.0,THPT Hoàng Hoa Thám
2BD8ACBAXPvAibaEXe9fafwYRU+Nps7TCCT3LRtV,THPT,0.8666666666666667,2.0,56.0,THPT Nguyễn Thái Bình
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,THPT,0.8,35.0,27.0,Trung tâm GDNN-GDTX huyện Nghĩa Hành
9D375E5AXPvAibaEXe9fafwYRU+NpqdtTxcK8k1H,THPT,0.9,48.0,6.0,THPT Nguyễn Trãi
BB711DEAXPvAibaEXe9fafwYRU+Npi5+4HO3NGDi,THPT,0.85,31.0,2.0,THPT Đào Duy Từ
105A1756XPvAibaEXe9KDsVv3cRkMQK+9a3JNn+S,THPT,0.8,48.0,53.0,THPT Trấn Biên
4EFDD87AXPvAibaEXe9KDsVv3cRkMWdQWQoVDwM7,THPT,0.8166666666666667,40.0,21.0,THPT Ea Sup
93BB9690XPvAibaEXe9KDsVv3cRkMXp6KSzgKlSU,THPT,0.8,43.0,39.0,THPT Phú Riềng
748CFA2AXPvAibaEXe9KDsVv3cRkMehU/cMv2URX,THPT,0.95,63.0,7.0,THPT Trần Hưng Đạo
1C65DB23XPvAibaEXe9KDsVv3cRkMWLqfW5W0dwV,THPT,0.8333333333333334,28.0,90.0,THPT Triệu Sơn
C7C8F4D5XPvAibaEXe9KDsVv3cRkMTCSnfZ1jDKT,THPT,0.8833333333333333,58.0,1.0,THPT Phạm Thái Bường
618BC5B5XPvAibaEXe9KDsVv3cRkMbmVPS3944TL,THPT,0.8666666666666667,48.0,66.0,THPT Trần Đại Nghĩa
2F08E330XPvAibaEXe9KDsVv3cRkMcUAjGGB+quv,THPT,0.8,44.0,21.0,THPT Nguyễn Trãi
B3078280XPvAibaEXe9KDsVv3cRkMR3THeDfuZST,THPT,0.8833333333333333,35.0,27.0,Trung tâm GDNN-GDTX huyện Nghĩa Hành
6F3C0D69XPvAibaEXe+Y5CB/5gt3MG008Osd7bBm,THPT,0.9166666666666666,30.0,16.0,THPT Can Lộc
62DA4CDCXPvAibaEXe+Y5CB/5gt3MNy76+igUpfF,THPT,0.7833333333333333,46.0,14.0,TTGDTX Tân Biên
E907A4DAXPvAibaEXe+Y5CB/5gt3MMEtpeI9uUCE,THPT,1.0,53.0,28.0,THPT Gò Công Đông
844FC6F6XPvAibaEXe+Y5CB/5gt3MJxEmi5bZKP2,THPT,0.8666666666666667,2.0,40.0,THPT Nguyễn Khuyến
647218CBXPvAibaEXe+Y5CB/5gt3MBCxcZ7a+Dsd,THPT,0.8333333333333334,28.0,105.0,THPT Hoàng Lệ Kha
088767B5XPvAibaEXe+Y5CB/5gt3MAZxW0JDh9YA,THPT,0.8833333333333333,30.0,19.0,THPT Nguyễn Văn Trỗi
C7BA6541XPvAibaEXe+Y5CB/5gt3MOG0zA01mBOp,THPT,0.9,33.0,42.0,THPT Cao Thắng
E69E5181XPvAibaEXe+Y5CB/5gt3MFjmq2+4vhk0,THPT,0.85,44.0,5.0,THPT Nguyễn Đình Chiểu
B5E88CAEXPvAibaEXe/XBbLEWRhgQfjbMw/hCyqY,THPT,0.8833333333333333,56.0,4.0,THPT Trần Văn Ơn
DAC3737AXPvAibaEXe/XBbLEWRhgQZ1rzDrlZrgy,THPT,0.8,48.0,44.0,THPT Lê Quý Đôn
1DCACA12XPvAibaEXe/XBbLEWRhgQQZvuxC3bpO+,THPT,1.0,2.0,2.0,THPT Bùi Thị Xuân
6EBFAC96XPvAibaEXe/XBbLEWRhgQXinO9yZvS2d,THPT,0.95,51.0,19.0,THPT Trần Văn Thành
A406E7FDXPvAibaEXe/XBbLEWRhgQYQrAzwms21C,THPT,0.8166666666666667,2.0,17.0,THPT Hùng Vương
26E98335XPvAibaEXe/XBbLEWRhgQTjizUBLclNR,THPT,0.8166666666666667,2.0,45.0,THPT Nguyễn Hiền
6BB4FBF8XPvAibaEXe/XBbLEWRhgQYrCodpVCa+j,THPT,0.9833333333333333,48.0,58.0,THPT Trương Vĩnh Ký
AE2B75F4XPvAibaEXe/XBbLEWRhgQe2t9zSwhS9T,THPT,0.8666666666666667,36.0,32.0,THPT Nguyễn Du
90DB40EBXPvAibaEXe8VekUw4ELehq65j34D9PkS,THPT,0.7833333333333333,28.0,105.0,THPT Hoàng Lệ Kha
B9E5D259XPvAibaEXe8VekUw4ELehsnOqNbPmwk3,THPT,0.8833333333333333,35.0,32.0,Trung tâm GDNN-GDTX huyện Mộ Đức
A438E310XPvAibaEXe8VekUw4ELehh5JZ8Xkd+Ce,THPT,1.0,52.0,1.0,THPT Vũng Tàu
08BCA73BXPvAibaEXe8VekUw4ELehgGhnY+JjnAc,THPT,0.9333333333333333,38.0,34.0,Trường THPT Nguyễn Chí Thanh
FA58D615XPvAibaEXe8VekUw4ELehntjFptS9z5b,THPT,0.8666666666666667,35.0,17.0,Trung tâm GDNN-GDTX huyện Sơn Tịnh
C57E7F21XPvAibaEXe8VekUw4ELehuWMmX7vpi8O,THPT,0.8166666666666667,37.0,1.0,Quốc Học Quy Nhơn
2441A7C2XPvAibaEXe8VekUw4ELehn5inKXOCKf2,THPT,0.8333333333333334,35.0,43.0,Trường THPT Sơn Hà
35F93FFDXPvAibaEXe8VekUw4ELehgT/A68316w4,THPT,0.9166666666666666,38.0,10.0,Trường THPT Lương Thế Vinh
2C352CF8XPvAibaEXe/Lh6v1XxTKJd0Eyi88h1Ic,THPT,0.85,34.0,42.0,THPT Núi Thành
280C7EA5XPvAibaEXe/Lh6v1XxTKJQPUP8Q5F4WX,THPT,0.7833333333333333,49.0,30.0,THCS&THPT Hậu Thạnh Đông
589A68CFXPvAibaEXe/Lh6v1XxTKJfUlQjQQhbFU,THPT,0.7666666666666667,43.0,16.0,THPT Nguyễn Huệ
30F6C945XPvAibaEXe/Lh6v1XxTKJVD20kccXwaQ,THPT,0.9333333333333333,2.0,51.0,THPT Gò Vấp
1FECA093XPvAibaEXe/Lh6v1XxTKJdFJi/K7qsBq,THPT,0.8666666666666667,2.0,63.0,THPT Võ Thị Sáu
2420ED57XPvAibaEXe/Lh6v1XxTKJa6JLFRUPkLM,THPT,0.85,2.0,78.0,THPT Nguyễn Hữu Cảnh
1369CC1CXPvAibaEXe/Lh6v1XxTKJbwCI0v6qDc2,THPT,0.8333333333333334,44.0,20.0,THPT Trịnh Hoài Đức
A1BE3E99XPvAibaEXe/Lh6v1XxTKJbwWcn952SwN,THPT,0.8166666666666667,2.0,48.0,THPT Võ Trường Toản
AE2C4867XPvAibaEXe/Lh6v1XxTKJdYKiEjXsiho,THPT,0.8333333333333334,24.0,12.0,THPT A Phủ Lý
6A867095XPvAibaEXe/Lh6v1XxTKJcUM1sd4pHve,THPT,0.8,45.0,3.0,THPT Ninh Hải
A98AEF88XPvAibaEXe+9GFX9aWroRIeYEl1R5BEu,THPT,0.85,42.0,26.0,THPT Bảo Lộc
3B334337XPvAibaEXe+9GFX9aWroRPhzn84Kn1g3,THPT,0.9333333333333333,40.0,10.0,THPT Buôn Hồ
1EC3BC0CXPvAibaEXe+9GFX9aWroRLOTOr3gi/sX,THPT,0.8166666666666667,41.0,30.0,THPT Phan Bội Châu
86251376XPvAibaEXe+9GFX9aWroRIB/Av3VNcgb,THPT,0.8666666666666667,48.0,1.0,THPT Chuyên Lương Thế Vinh
5FDEF832XPvAibaEXe+9GFX9aWroRI6dOjKZvZh+,THPT,0.9666666666666667,46.0,49.0,TT GDNN-GDTX Tân Biên
DDC68E16XPvAibaEXe+9GFX9aWroRBh+F6DjT3HH,THPT,0.7666666666666667,46.0,11.0,THPT Trần Phú
12BD5A01XPvAibaEXe+9GFX9aWroRAJRjB9CgwII,THPT,0.8166666666666667,33.0,2.0,THPT Hai Bà Trưng
57C7C955XPvAibaEXe+9GFX9aWroRJfzpb5XMZKA,THPT,0.95,2.0,45.0,THPT Nguyễn Hiền
CFC99863XPvAibaEXe+9GFX9aWroRCVdw61ieVzx,THPT,0.8166666666666667,4.0,3.0,THPT Trần Phú
C580DBB4XPvAibaEXe+/EkvXK98KbcY+Rl3c2lzC,THPT,0.9333333333333333,30.0,32.0,THPT Nguyễn Thị Minh Khai
A23C1291XPvAibaEXe+/EkvXK98Kbb+VMYyY03py,THPT,0.8,48.0,16.0,THPT Long Khánh
B895244CXPvAibaEXe+/EkvXK98Kbb4ZXFeWdxq3,THPT,0.9,33.0,27.0,THPT Hương Vinh
F39354EFXPvAibaEXe+/EkvXK98KbWXgswf1tfGi,THPT,0.75,40.0,18.0,THPT Nguyễn Tất Thành
72C3C3A0XPvAibaEXe+/EkvXK98KbXqcwClyL444,THPT,0.8166666666666667,2.0,17.0,THPT Hùng Vương
A2233613XPvAibaEXe+/EkvXK98KbS5Ipe6z9qPE,THPT,0.9,40.0,59.0,THPT Thực hành Cao Nguyên
CF209E4FXPvAibaEXe+/EkvXK98KbbLh+JMUgKhh,THPT,0.9166666666666666,37.0,32.0,THPT Số 2 Phù Mỹ
25AF24E3XPvAibaEXe+/EkvXK98KbWSdx1OCHSTZ,THPT,0.9333333333333333,35.0,45.0,Trung tâm GDNN-GDTX huyện Sơn Hà
64F6B4D8XPvAibaEXe+/EkvXK98KbcFIGHN+0Lkj,THPT,0.8166666666666667,61.0,2.0,THPT Hồ Thị Kỷ
4A04A81CXPvAibaEXe9JDlHA4z2GHD8uOGVrverQ,THPT,0.9166666666666666,2.0,56.0,THPT Nguyễn Thái Bình
291A2F59XPvAibaEXe9JDlHA4z2GHNI7amxrOxT7,THPT,0.85,2.0,102.0,THPT Cần Thạnh
F498E5FEXPvAibaEXe9JDlHA4z2GHBZXhsR8PR1r,THPT,0.8833333333333333,48.0,21.0,THPT Xuân Lộc
BE375BAAXPvAibaEXe9JDlHA4z2GHJ3/PVStCxR2,THPT,1.0333333333333334,2.0,102.0,THPT Cần Thạnh
329B4DBFXPvAibaEXe9JDlHA4z2GHEkrdKZ3K2N4,THPT,0.8333333333333334,2.0,192.0,THPT Việt Âu
C63071C5XPvAibaEXe9JDlHA4z2GHBvVa1gNFpuJ,THPT,0.8166666666666667,38.0,44.0,"Trường THCS, THPT Nguyễn Văn Cừ"
57203F91XPvAibaEXe9JDlHA4z2GHFHVJ5vTRj7d,THPT,1.0333333333333334,49.0,59.0,THCS&THPT Lương Hòa
D42204FAXPvAibaEXe9JDlHA4z2GHKwE3JWl7+uT,THPT,0.7833333333333333,56.0,17.0,THPT Lê Hoàng Chiếu
0113B184XPvAibaEXe+TFgEDwYNnvZZmdVYGpoeH,THPT,0.7833333333333333,40.0,15.0,THPT Ngô Gia Tự
F9E9630BXPvAibaEXe+TFgEDwYNnvbm0yD8Wu+QT,THPT,0.8166666666666667,36.0,3.0,THPT chuyên Nguyễn Tất Thành
29430069XPvAibaEXe+TFgEDwYNnvUaz/ItEjR3K,THPT,0.9833333333333333,37.0,10.0,THPT Số 1 Tuy phước
007C275DXPvAibaEXe+TFgEDwYNnveOOmOYeYzF6,THPT,1.0333333333333334,2.0,57.0,THPT Nguyễn Chí Thanh
EA3AD08BXPvAibaEXe+TFgEDwYNnvUPQ6K65N1LS,THPT,0.85,35.0,15.0,Trường THPT Tư thục Nguyễn Bỉnh Khiêm
2C379B39XPvAibaEXe+TFgEDwYNnvSCTBlVUKxPt,THPT,0.7833333333333333,41.0,12.0,THPT Nguyễn Trãi
D63A2D2CXPvAibaEXe+TFgEDwYNnvSfHjHOrvTCF,THPT,0.85,37.0,28.0,THPT Số 3 Phù Cát
861C639FXPvAibaEXe+TFgEDwYNnvaxZ22c6n1Hy,THPT,0.85,2.0,16.0,THPT chuyên Lê Hồng Phong
E92C604FXPvAibaEXe+TFgEDwYNnvUQ2ahxW4uwh,THPT,0.8,48.0,43.0,THPT Nguyễn Hữu Cảnh
9D61C40EXPvAibaEXe+TFgEDwYNnvTf7BJNA2L5v,THPT,0.85,2.0,34.0,THPT Nguyễn Văn Linh
1818B089XPvAibaEXe8s1xx8DWM0qoKAQzOIviSb,THPT,0.8833333333333333,47.0,1.0,THPT Phan Bội Châu
074D8586XPvAibaEXe8s1xx8DWM0qvMydWkQI9z8,THPT,0.8333333333333334,58.0,6.0,THPT Vũ Đình Liệu
45674DCCXPvAibaEXe8s1xx8DWM0qiq9M9msGcc6,THPT,0.8333333333333334,2.0,182.0,THPT Tây Thạnh
9A1233BEXPvAibaEXe8s1xx8DWM0qqI6+gsmGFZK,THPT,0.8166666666666667,57.0,1.0,THPT Lưu Văn Liệt
DA2B43CDXPvAibaEXe8s1xx8DWM0qrClPfmwG+Uv,THPT,0.9666666666666667,3.0,23.0,THPT Kiến An
B07B894BXPvAibaEXe8s1xx8DWM0quj3PKFHHyHD,THPT,0.8,35.0,18.0,Trung tâm DN-GDTX&HN tỉnh Quảng Ngãi
A1FD63B1XPvAibaEXe8s1xx8DWM0qunOL2/GjkW1,THPT,0.95,54.0,2.0,THPT chuyên Huỳnh Mẫn Đạt
EFA92570XPvAibaEXe8s1xx8DWM0qh0wHqaPbJbq,THPT,0.8333333333333334,2.0,47.0,THPT Trần Quang Khải
B75B1276XPvAibaEXe8s1xx8DWM0qgWHPxOEZBeb,THPT,0.9333333333333333,2.0,55.0,THPT Nguyễn Thượng Hiền
8E49F159XPvAibaEXe/YKN5ysyYL7Hv6XLBu67/v,THPT,0.85,48.0,87.0,THPT Nguyễn Bỉnh Khiêm
FAF32539XPvAibaEXe/YKN5ysyYL7Frl7G1sQGrY,THPT,0.85,63.0,1.0,THPT Chu Văn An
A9999220XPvAibaEXe/YKN5ysyYL7KvgzInL3pUE,THPT,0.8333333333333334,2.0,53.0,THPT Nguyễn Công Trứ
20137A69XPvAibaEXe/YKN5ysyYL7OR5uzOy1bph,THPT,0.8,35.0,27.0,Trung tâm GDNN-GDTX huyện Nghĩa Hành
B2816B7BXPvAibaEXe/YKN5ysyYL7MS3vlfPnRU+,THPT,0.9333333333333333,29.0,68.0,THPT Đô Lương 1
3E0D6147XPvAibaEXe/YKN5ysyYL7H1dbPhtPzOC,THPT,0.8333333333333334,28.0,58.0,TC nghề MN T.Hoá
01CD0FE9XPvAibaEXe/YKN5ysyYL7C/LVIRFhL6K,THPT,1.05,41.0,17.0,THPT chuyên Lê Quý Đôn
2EB0DB7DXPvAibaEXe/YKN5ysyYL7OUYfbhvGHQT,THPT,0.9,2.0,21.0,THPT Trần Hữu Trang
AB4D8F99XPvAibaEXe/YKN5ysyYL7EjErJAJK5l+,THPT,1.0833333333333333,49.0,2.0,THPT Tân An
CA877136XPvAibaEXe8ydgsBCmjqA45MdXmTWxGh,THPT,0.7833333333333333,40.0,63.0,THPT Nguyễn Thị Minh Khai
A6066FB1XPvAibaEXe8ydgsBCmjqAwCLOP/9AoDk,THPT,1.0333333333333334,39.0,10.0,THPT Lê Thành Phương
C1BB7059XPvAibaEXe8ydgsBCmjqA7/XEotXcjT3,THPT,0.7833333333333333,29.0,93.0,THPT Phạm Hồng Thái
B03C3105XPvAibaEXe8ydgsBCmjqA9xGwyzibYQL,THPT,0.8666666666666667,29.0,68.0,THPT Đô Lương 1
9A84BBE7XPvAibaEXe8ydgsBCmjqA6hvcbpa5SDa,THPT,0.85,40.0,37.0,THPT Y Jut
18DE832CXPvAibaEXe8ydgsBCmjqA68iDjt23bz1,THPT,1.0333333333333334,2.0,102.0,THPT Cần Thạnh
09D81761XPvAibaEXe8ydgsBCmjqA/3YAY3pxZOP,THPT,0.7833333333333333,48.0,62.0,THPT Võ Trường Toản
9D53300DXPvAibaEXe8ydgsBCmjqA2j6bQSrS7Xs,THPT,0.9333333333333333,53.0,11.0,THPT Vĩnh Kim
48FC82A9XPvAibaEXe/zHDidEgqCTpNgD2sEaeIC,THPT,0.8666666666666667,2.0,22.0,THTH Đại học Sài Gòn
BE78DAE0XPvAibaEXe/zHDidEgqCToUSGJsnNs/s,THPT,0.8333333333333334,2.0,26.0,THPT Lê Thánh Tôn
E670C383XPvAibaEXe/zHDidEgqCTiLQarAqK+wV,THPT,0.8,58.0,20.0,THPT Bùi Hữu Nghĩa
7C10AC8FXPvAibaEXe/zHDidEgqCTtAT2i2TddLN,THPT,0.9333333333333333,34.0,23.0,THPT Huỳnh Ngọc Huệ
54BE00A9XPvAibaEXe/zHDidEgqCTolKoAHgTiP9,THPT,0.85,39.0,10.0,THPT Lê Thành Phương
F3BE1521XPvAibaEXe/zHDidEgqCTqL+R9XHExiQ,THPT,0.8166666666666667,33.0,27.0,THPT Hương Vinh
FE47542BXPvAibaEXe/zHDidEgqCTsUbPsTLcOnH,THPT,0.9166666666666666,37.0,15.0,THPT Số 1 An Nhơn
7C8D22EBXPvAibaEXe/zHDidEgqCTmo2dDAaNnf3,THPT,0.8333333333333334,40.0,22.0,THPT Hồng Đức
BC4D7362XPvAibaEXe/zHDidEgqCTtuOJqWtyJVx,THPT,0.7833333333333333,53.0,6.0,THPT Đốc Binh Kiều
7888971AXPvAibaEXe9FiaSoce50DAKq2mQWEKvH,THPT,1.0666666666666667,35.0,27.0,Trung tâm GDNN-GDTX huyện Nghĩa Hành
1D88B180XPvAibaEXe9FiaSoce50DIPyiBg1vM1P,THPT,1.0,37.0,37.0,THPT Nguyễn Trân
