mssv,ngaythi,url,loaixn,tongdiem,ngay_xet_loai,thoi_gian_nop_bang,ket_qua_xet_loai,year,month,day
131ECE74XPvAibaEXe8v1/72rbobbQHBZRJ22MB1,2017-12-11,bangcap/14520642/14520642_bangcap_TOEIC_LR_20180626113026.png,TOEIC_LR,490.0,2018-08-09 10:25:27.000000000,2018-06-26,,2018,8,9
133CDE62XPvAibaEXe9cUsS4F6r57TDBONjTRSZn,2020-12-12,bangcap/19520898/19520898_bangcap_TOEIC_LR_20210102202810.jpg,TOEIC_LR,470.0,2021-02-03 21:13:57.343387471,2021-01-02,,2021,2,3
1369CC1CXPvAibaEXe/Lh6v1XxTKJbwCI0v6qDc2,,bangcap/13520356/13520356_bangcap_TOEIC_LR_20180320180046.jpg,TOEIC_LR,560.0,2018-04-12 10:27:27.000000000,2018-03-20,,2018,4,12
13A5B89FXPvAibaEXe/V2dF0qjs8besyGZFsyWqW,,bangcap/13520861/13520861_bangcap_TOEIC_LR_20180319073913.jpg,TOEIC_LR,485.0,2018-04-12 10:25:05.000000000,2018-03-19,,2018,4,12
13BC378CXPvAibaEXe9PHS03bFe3hOp+r3EZYwqv,2019-08-18,bangcap/14520288/14520288_bangcap_TOEIC_LR_20190918211334.jpg,TOEIC_LR,505.0,2019-10-22 10:50:23.000000000,2019-09-18,,2019,10,22
13C2DB66XPvAibaEXe+sRe0ac318A2jOM+c/ujRZ,2019-12-06,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/14521132/14521132_chungchi_TOEIC_LR_20200910154034.jpg,TOEIC_LR,515.0,2020-09-24 10:08:53.000000000,2020-09-10,,2020,9,24
1436571AXPvAibaEXe8HxoLOw72ZIHe6w38Td9cn,2020-06-04,bangcap/14520605/14520605_bangcap_TOEIC_LR_20200808212134.jpg,TOEIC_LR,700.0,2020-08-22 09:21:52.000000000,2020-08-08,,2020,8,22
145955E6XPvAibaEXe+L7yr6xo33KgiS+3SCnOTa,2020-12-20,bangcap/18520454/18520454_bangcap_TOEIC_LR_20210106133506.jpg,TOEIC_LR,730.0,2021-02-07 21:13:57.343387471,2021-01-06,,2021,2,7
14D74888XPvAibaEXe/JKySBFnJ8IuazFpPWuSJV,2019-06-13,bangcap/14520242/14520242_bangcap_TOEIC_LR_20200527094757.jpg,TOEIC_LR,450.0,2020-06-08 11:04:05.000000000,2020-05-27,,2020,6,8
14EA3727XPvAibaEXe8JRliMuqssCJF9lhlKmfmh,2020-12-28,bangcap/16520320/16520320_bangcap_TOEIC_LR_20210124010658.jpeg,TOEIC_LR,515.0,2021-02-25 21:13:57.343387471,2021-01-24,,2021,2,25
1514F52EXPvAibaEXe82B8VnNvUD6CkE/QMvqqSy,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520507/18520507_chungchi_TOEIC_LR_20190301150210.jpg,TOEIC_LR,715.0,2019-04-12 15:25:13.000000000,2019-03-01,,2019,4,12
158BDF19XPvAibaEXe8scZUjY2tXh6jnrItb7Hs8,2019-01-22,bangcap/15521009/15521009_bangcap_TOEIC_LR_20190311144056.jpg,TOEIC_LR,825.0,2019-04-12 15:12:01.000000000,2019-03-11,,2019,4,12
158BDF19XPvAibaEXe8scZUjY2tXh6jnrItb7Hs8,2020-07-11,bangcap/15521009/15521009_bangcap_TOEIC_SW_20200730114703.png,TOEIC_SW,270.0,2020-08-06 15:01:19.000000000,2020-07-30,,2020,8,6
15A46F5AXPvAibaEXe//Z7+CGDQLoGJZlAbDnoO3,2020-03-01,bangcap/16520287/16520287_bangcap_TOEIC_LR_20210510210912.jpg,TOEIC_LR,920.0,2021-05-18 10:26:41.000000000,2021-05-10,,2021,5,18
15A7F5AEXPvAibaEXe9ESTQu9OOcIDfHcE/SqcXa,2020-08-01,bangcap/15520858/15520858_bangcap_VNU-EPT_20201014113935.jpg,VNU-EPT,178.0,2020-11-15 21:13:57.343387471,2020-10-14,,2020,11,15
15B88849XPvAibaEXe+9tOqtJ+TlMgs05RMBFJt2,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17521144/17521144_chungchi_IELTS_20180112093304.jpg,IELTS,,2018-02-02 10:38:45.000000000,2018-01-12,miễn av3,2018,2,2
16272517XPvAibaEXe/twRH8x8eyg2tiyMsTM1XC,2019-09-29,bangcap/14520084/14520084_bangcap_TOEIC_LR_20191117172747.jpg,TOEIC_LR,505.0,2019-12-10 10:17:04.000000000,2019-11-17,,2019,12,10
162A7EB7XPvAibaEXe+PVAbtvmWztizXjvoILtE2,2020-11-02,bangcap/16520092/16520092_bangcap_TOEIC_LR_20210203174111.jpg,TOEIC_LR,835.0,2021-03-08 16:16:45.000000000,2021-02-03,,2021,3,8
165A1DB1XPvAibaEXe8M37suqoe4CSMqLdV9Z+sP,2020-12-19,bangcap/16521040/16521040_bangcap_TOEIC_LR_20210105000343.jpg,TOEIC_LR,680.0,2021-02-06 21:13:57.343387471,2021-01-05,,2021,2,6
1668B1AEXPvAibaEXe8LHfATqQ4bHvpZYxNsj+iv,2020-05-09,bangcap/14520593/14520593_bangcap_VNU-EPT_20200612110815.png,VNU-EPT,203.0,2020-07-08 09:39:49.000000000,2020-06-12,,2020,7,8
167B8EDEXPvAibaEXe8dsW93DhIODNXcaPetSzPj,2020-12-26,bangcap/17520511/17520511_bangcap_TOEIC_LR_20210121161426.jpg,TOEIC_LR,710.0,2021-02-22 21:13:57.343387471,2021-01-21,,2021,2,22
16A9172FXPvAibaEXe9zGba8fcKEKBzbkXVgMSfE,2020-08-22,bangcap/16521183/16521183_bangcap_TOEIC_LR_20201013103906.jpg,TOEIC_LR,695.0,2020-11-14 21:13:57.343387471,2020-10-13,,2020,11,14
16A9172FXPvAibaEXe9zGba8fcKEKBzbkXVgMSfE,2020-10-31,bangcap/16521183/16521183_bangcap_TOEIC_SW_20201103092049.jpg,TOEIC_SW,255.0,2020-12-05 21:13:57.343387471,2020-11-03,,2020,12,5
16CB5DD9XPvAibaEXe86ShnmDByrm78ybvgYsRBW,2020-08-04,bangcap/16521385/16521385_bangcap_TOEIC_LR_20200819111035.jpeg,TOEIC_LR,805.0,2020-09-14 14:47:09.000000000,2020-08-19,,2020,9,14
16DB961FXPvAibaEXe+boSxJoV2lkGV0I7/yycIf,2020-06-20,bangcap/19521175/19521175_bangcap_TOEIC_LR_20200723150201.jpg,TOEIC_LR,335.0,2020-08-06 15:17:06.000000000,2020-07-23,,2020,8,6
16DB961FXPvAibaEXe+boSxJoV2lkGV0I7/yycIf,2020-11-18,bangcap/19521175/19521175_bangcap_TOEIC_LR_20201128172928.jpg,TOEIC_LR,460.0,2020-12-30 21:13:57.343387471,2020-11-28,,2020,12,30
17284407XPvAibaEXe+tg0ae8qw/gu8mbQ9Gdz1t,2018-06-29,bangcap/14520115/14520115_bangcap_TOEIC_LR_20180912000504.jpg,TOEIC_LR,685.0,2018-10-24 10:47:05.000000000,2018-09-12,,2018,10,24
173A83EFXPvAibaEXe+SI2uhC5CMEVbLlvCEBGu/,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/16521497/16521497_chungchi_NHAT_20180409145007.jpg,NHAT,,2018-04-24 09:41:46.000000000,2018-04-09,đạt chuẩn,2018,4,24
1771FAA3XPvAibaEXe8XU1E8XgQL2DMzV7u92aH5,2019-05-25,bangcap/17521025/17521025_bangcap_TOEIC_LR_20190708145237.jpg,TOEIC_LR,505.0,2019-10-31 16:11:17.000000000,2019-07-08,,2019,10,31
17F84597XPvAibaEXe9g6r/97VInJoJQ9dYeW0kE,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520680/17520680_chungchi_TOEIC_LR_20180515142836.jpg,TOEIC_LR,640.0,2018-05-15 14:35:14.000000000,2018-05-15,,2018,5,15
18216909XPvAibaEXe+3zE134gecv9Uj+DeMyo4t,2020-11-15,bangcap/15520511/15520511_bangcap_TOEIC_LR_20210221143105.jpg,TOEIC_LR,465.0,2021-03-25 21:13:57.343387471,2021-02-21,,2021,3,25
18279134XPvAibaEXe9ylQoUTvcEf/9dRtjhy1Ex,2019-12-28,bangcap/17520256/17520256_bangcap_TOEIC_LR_20200618080845.jpg,TOEIC_LR,815.0,2020-07-06 15:28:56.000000000,2020-06-18,,2020,7,6
182882C5XPvAibaEXe9QVsCW2codObMyHzMeOU9S,2020-07-26,bangcap/18520548/18520548_bangcap_TOEIC_LR_20200808122434.jpg,TOEIC_LR,425.0,2020-08-22 09:22:05.000000000,2020-08-08,,2020,8,22
183C2776XPvAibaEXe/eRksRS1wGeFlFzmKQIodO,2021-04-18,bangcap/16520740/16520740_bangcap_VNU-EPT_20210504185052.png,VNU-EPT,189.0,2021-05-14 15:12:26.000000000,2021-05-04,,2021,5,14
183C2776XPvAibaEXe/eRksRS1wGeFlFzmKQIodO,2021-04-18,bangcap/16520740/16520740_bangcap_VNU-EPT_20210518233604.jpg,VNU-EPT,189.0,2021-06-19 21:13:57.343387471,2021-05-18,,2021,6,19
18525DEDXPvAibaEXe+HzQxlRR1WqmWJsb+9TIt/,2019-11-16,bangcap/18520071/18520071_bangcap_TOEIC_LR_20191127160029.jpg,TOEIC_LR,415.0,2020-01-04 07:46:06.000000000,2019-11-27,,2020,1,4
18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,2018-12-29,bangcap/15520880/15520880_bangcap_TOEIC_LR_20200508225625.jpg,TOEIC_LR,610.0,2020-06-08 11:01:22.000000000,2020-05-08,,2020,6,8
18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,2020-05-23,bangcap/15520880/15520880_bangcap_TOEIC_SW_20200611221354.jpg,TOEIC_SW,270.0,2020-07-06 15:21:57.000000000,2020-06-11,,2020,7,6
18A3DA17XPvAibaEXe8y6/RMXZRwBY6Trwp7NjPp,2020-05-30,bangcap/15520880/15520880_bangcap_VNU-EPT_20200805152631.jpg,VNU-EPT,264.0,2020-08-20 15:22:59.000000000,2020-08-05,,2020,8,20
1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,2019-07-12,bangcap/14520886/14520886_bangcap_TOEIC_LR_20190827223115.jpg,TOEIC_LR,805.0,2019-09-25 11:09:39.000000000,2019-08-27,,2019,9,25
1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,2019-06-02,bangcap/14520886/14520886_bangcap_TOEIC_SW_20190827223024.png,TOEIC_SW,230.0,2019-09-27 08:08:26.000000000,2019-08-27,,2019,9,27
197B6866XPvAibaEXe+sa6H++BHvynRTxOV8x2Y3,2018-12-29,bangcap/15520806/15520806_bangcap_TOEIC_LR_20200116203731.jpg,TOEIC_LR,485.0,2020-03-28 15:08:19.000000000,2020-01-16,,2020,3,28
19899493XPvAibaEXe/cJxaw79CIvq3BC+NrhX2u,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/17520691/17520691_chungchi_TOEIC_LR_20190108102527.jpg,TOEIC_LR,665.0,2019-01-21 10:43:11.000000000,2019-01-08,,2019,1,21
19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4,2020-11-28,bangcap/17521176/17521176_bangcap_IELTS_20201215105429.jpg,IELTS,6.5,2021-01-16 21:13:57.343387471,2020-12-15,,2021,1,16
19AF2911XPvAibaEXe+5oCRQPDKXspXuHdyFwzXw,,bangcap/13520974/13520974_bangcap_TOEIC_LR_20180306212019.jpg,TOEIC_LR,690.0,2018-04-12 10:11:56.000000000,2018-03-06,,2018,4,12
19B4EB0FXPvAibaEXe+pDN88/1DR4JOjz3aukUSu,2018-12-10,bangcap/14520120/14520120_bangcap_TOEIC_LR_20190309120602.jpg,TOEIC_LR,615.0,2019-04-12 15:14:37.000000000,2019-03-09,,2019,4,12
19D440D1XPvAibaEXe/X5ZhFzI36lFB1T31Couu2,2019-05-27,bangcap/15520446/15520446_bangcap_TOEIC_LR_20190620093241.jpg,TOEIC_LR,535.0,2019-07-30 15:19:47.000000000,2019-06-20,,2019,7,30
19D7C92FXPvAibaEXe8d+xuL7f/QxIZEthnTExHJ,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520364/18520364_chungchi_TOEIC_LR_20190722145500.jpg,TOEIC_LR,645.0,2019-09-25 11:00:26.000000000,2019-07-22,,2019,9,25
1A0FA5ADXPvAibaEXe99QzhWW+eTfLN8LxDi77hB,2020-07-01,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521139/18521139_chungchi_TOEIC_LR_20200713093908.jpg,TOEIC_LR,615.0,2020-08-24 09:21:02.000000000,2020-07-13,,2020,8,24
1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,2019-08-06,bangcap/13520190/13520190_bangcap_TOEIC_LR_20190824170632.jpg,TOEIC_LR,475.0,2019-10-22 10:48:59.000000000,2019-08-24,,2019,10,22
1A44AFDBXPvAibaEXe9Bx5CZuIA9z94nqDRZPjbc,,bangcap/13520956/13520956_bangcap_TOEIC_LR_20180315202837.jpg,TOEIC_LR,670.0,2018-04-12 10:22:51.000000000,2018-03-15,,2018,4,12
1A70D9FDXPvAibaEXe+fBpTg8OXour/iKgqvP4cm,2020-11-01,bangcap/17520914/17520914_bangcap_TOEIC_LR_20201124115310.jpg,TOEIC_LR,530.0,2020-12-26 21:13:57.343387471,2020-11-24,,2020,12,26
1A88098CXPvAibaEXe+SrLE9JUD3pNLfWFWeJPBn,2019-05-25,bangcap/15520436/15520436_bangcap_TOEIC_LR_20190612155254.jpg,TOEIC_LR,610.0,2019-07-01 11:05:17.000000000,2019-06-12,,2019,7,1
1A908D81XPvAibaEXe9o3csoNuwUvM9MBPuQBYEb,2017-09-28,bangcap/14521027/14521027_bangcap_TOEIC_LR_20180731205610.jpg,TOEIC_LR,695.0,2018-09-13 09:59:08.000000000,2018-07-31,,2018,9,13
1AB36F5DXPvAibaEXe8JDP83oALuEauA9GleSaYp,2019-12-28,bangcap/19521022/19521022_bangcap_TOEIC_LR_20200702193311.jpg,TOEIC_LR,865.0,2020-08-24 09:23:29.000000000,2020-07-02,,2020,8,24
1AB4AA6AXPvAibaEXe9e953jV3NnLtXn8okwRIgq,2020-02-15,bangcap/18520792/18520792_bangcap_IELTS_20201217133812.jpg,IELTS,7.5,2021-01-18 21:13:57.343387471,2020-12-17,,2021,1,18
1B5F428CXPvAibaEXe8K9VKm2afHLcrG7NGXSkAL,2020-05-30,bangcap/16520515/16520515_bangcap_IELTS_20200820090305.jpg,IELTS,7.5,2020-11-17 11:02:04.000000000,2020-08-20,,2020,11,17
1BCAFD35XPvAibaEXe+O+EbU9awW5lgSl0wQvCSG,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521359/18521359_chungchi_NHAT_20180824143055.jpg,NHAT,,2018-12-05 08:49:14.000000000,2018-08-24,đạt chuẩn,2018,12,5
1BCFF4D4XPvAibaEXe9XrYsEpevBo/lbV29eoqJe,2020-09-12,bangcap/16521283/16521283_bangcap_IELTS_20201005110446.jpeg,IELTS,6.0,2020-11-17 11:01:30.000000000,2020-10-05,,2020,11,17
1BE16A71XPvAibaEXe9dKITjhF3qTdlo3fzhT1cI,2019-04-06,bangcap/15520154/15520154_bangcap_TOEIC_LR_20190705121218.jpg,TOEIC_LR,700.0,2019-10-31 16:09:54.000000000,2019-07-05,,2019,10,31
1BE65A0AXPvAibaEXe81w9eVvyp+l06MHgAVOlQi,2020-05-09,bangcap/15520576/15520576_bangcap_VNU-EPT_20200622161139.jpg,VNU-EPT,303.0,2020-07-08 09:42:26.000000000,2020-06-22,,2020,7,8
1C245E0EXPvAibaEXe/rR9uJzGOYEuQ8DvEilYoI,2020-12-31,bangcap/16520951/16520951_bangcap_TOEIC_LR_20210112163412.jpg,TOEIC_LR,675.0,2021-02-13 21:13:57.343387471,2021-01-12,,2021,2,13
1C78A916XPvAibaEXe/X5ZhFzI36lLiyMk4xJVIU,2019-11-28,bangcap/15520442/15520442_bangcap_TOEIC_LR_20200611092034.jpg,TOEIC_LR,860.0,2020-06-23 10:02:35.000000000,2020-06-11,,2020,6,23
1CE4CDB2XPvAibaEXe8ge2UHv4J4ByS1Gt3OtWsA,2018-06-10,bangcap/13520038/13520038_bangcap_TOEIC_LR_20181027162155.jpg,TOEIC_LR,565.0,2018-12-10 09:24:30.000000000,2018-10-27,,2018,12,10
1D2FDD1AXPvAibaEXe/Fv9q7dZquWaGfko4R0oz7,2019-10-25,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18520969/18520969_chungchi_TOEIC_LR_20191202143454.jpg,TOEIC_LR,450.0,2020-01-04 07:49:40.000000000,2019-12-02,,2020,1,4
1D5880D3XPvAibaEXe+VDSoAYozpw1btlY1EpdMU,2020-07-26,bangcap/15520254/15520254_bangcap_IELTS_20200814101159.jpg,IELTS,6.0,2020-08-20 15:19:33.000000000,2020-08-14,,2020,8,20
1D76EEF6XPvAibaEXe9npw4GElGYwcJGA3bBxzvE,2020-03-19,bangcap/15520622/15520622_bangcap_TOEIC_LR_20200401214137.jpg,TOEIC_LR,960.0,2020-05-14 09:27:20.000000000,2020-04-01,,2020,5,14
1DA45CE2XPvAibaEXe8jolcsAIssTCatCgflVvBX,2020-10-14,bangcap/13521048/13521048_bangcap_TOEIC_LR_20201026143224.jpg,TOEIC_LR,490.0,2020-11-04 14:23:58.000000000,2020-10-26,,2020,11,4
1DD8DC93XPvAibaEXe+Gf10rrPWIym+cDmR0Kt38,2020-08-15,bangcap/19521095/19521095_bangcap_IELTS_20201116125730.jpg,IELTS,7.0,2020-11-17 10:56:49.000000000,2020-11-16,,2020,11,17
1DE3BB6EXPvAibaEXe/W1ZBpbjj8QdCymwa+3ZVI,2020-08-22,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/19521241/19521241_chungchi_TOEIC_LR_20200910150819.jpg,TOEIC_LR,720.0,2020-09-24 10:12:15.000000000,2020-09-10,,2020,9,24
1E36108AXPvAibaEXe8zt9d6Yn9pDLD0niVqJCz8,2017-09-26,bangcap/14520020/14520020_bangcap_TOEIC_LR_20190124143922.jpg,TOEIC_LR,890.0,2019-04-12 15:34:56.000000000,2019-01-24,,2019,4,12
1E4A5AC6XPvAibaEXe9iBRrLJjO8dZDYHhYIuFfM,2016-12-17,bangcap/14520653/14520653_bangcap_TOEIC_LR_20181118200155.jpg,TOEIC_LR,745.0,2019-01-21 14:04:45.000000000,2018-11-18,,2019,1,21
1ED6A4F0XPvAibaEXe99J3nD1pBZIhGQiopf02P5,2021-01-27,bangcap/15520013/15520013_bangcap_TOEIC_LR_20210301103608.jpeg,TOEIC_LR,615.0,2021-03-09 09:54:26.000000000,2021-03-01,,2021,3,9
1EEADA1AXPvAibaEXe9cYfl6D6BtPJTQN3JoUf4L,2014-03-04,bangcap/14520820/14520820_bangcap_TOEIC_LR_20180816073140.jpg,TOEIC_LR,925.0,2018-09-13 10:02:34.000000000,2018-08-16,,2018,9,13
1F7AA6AFXPvAibaEXe/dMvqGUzyBHHrG3wsXFplE,2019-04-27,bangcap/14520612/14520612_bangcap_TOEIC_LR_20190523102522.jpg,TOEIC_LR,905.0,2019-07-01 11:21:12.000000000,2019-05-23,,2019,7,1
1F7AA6AFXPvAibaEXe/dMvqGUzyBHHrG3wsXFplE,2019-06-02,bangcap/14520612/14520612_bangcap_TOEIC_SW_20190702165218.jpg,TOEIC_SW,235.0,2019-10-22 10:53:41.000000000,2019-07-02,,2019,10,22
1FB8F707XPvAibaEXe92Umf5pb/ttrUuITocnKot,2019-04-20,bangcap/18520055/18520055_bangcap_TOEIC_LR_20190619084618.jpg,TOEIC_LR,790.0,2019-10-02 11:01:49.000000000,2019-06-19,,2019,10,2
1FDD03E9XPvAibaEXe+Ssm9D7QPetC02Ns9/tnFk,2021-03-18,bangcap/19522414/19522414_bangcap_TOEIC_LR_20210329110639.jpg,TOEIC_LR,550.0,2021-05-27 16:17:45.000000000,2021-03-29,,2021,5,27
1FE755EBXPvAibaEXe9F2tx/ToPx3HMCUuVOFVUO,2021-04-24,bangcap/16520842/16520842_bangcap_TOEIC_LR_20210520190915.png,TOEIC_LR,815.0,2021-05-31 10:29:07.000000000,2021-05-20,,2021,5,31
200C3EF0XPvAibaEXe/QPFjJxKB5fsf40am+aYri,2019-12-28,bangcap/17520953/17520953_bangcap_TOEIC_LR_20200526133029.jpg,TOEIC_LR,755.0,2020-06-25 10:58:19.000000000,2020-05-26,,2020,6,25
201B8299XPvAibaEXe/EKiY6F5FD8Pxf/s/UZFHY,2019-07-29,bangcap/18520999/18520999_bangcap_TOEIC_LR_20210426084500.jpeg,TOEIC_LR,575.0,2021-05-18 10:26:41.000000000,2021-04-26,,2021,5,18
203BE795XPvAibaEXe/fptT4PBq8NBfqHwIe6xCf,2020-06-15,bangcap/18521515/18521515_bangcap_TOEIC_LR_20200703112359.jpg,TOEIC_LR,715.0,2020-07-13 14:48:58.000000000,2020-07-03,,2020,7,13
208ADD5FXPvAibaEXe9NdAclo3+sVwwHZkFbapYw,2019-12-28,bangcap/15520666/15520666_bangcap_TOEIC_LR_20200115100447.jpg,TOEIC_LR,525.0,2020-03-28 15:08:52.000000000,2020-01-15,,2020,3,28
20B61190XPvAibaEXe9fw8mX+aV2o/RjGigUxoyj,2019-05-25,bangcap/15520994/15520994_bangcap_TOEIC_LR_20190617154114.jpg,TOEIC_LR,595.0,2019-07-01 11:17:30.000000000,2019-06-17,,2019,7,1
20B7F2AFXPvAibaEXe8c/asunKa47Nvc4FVQiXhD,2020-03-07,bangcap/15520008/15520008_bangcap_TOEIC_LR_20200610111206.jpg,TOEIC_LR,890.0,2020-06-23 10:00:58.000000000,2020-06-10,,2020,6,23
20EA5161XPvAibaEXe+tKwu+Ol4th4lHuNksf8Ew,2019-12-14,bangcap/16520377/16520377_bangcap_VNU-EPT_20200117105926.jpg,VNU-EPT,220.0,2020-04-16 14:35:21.000000000,2020-01-17,,2020,4,16
21148B93XPvAibaEXe8ciyLBP/Qlayj9QcGO7AGC,2020-09-27,bangcap/16520994/16520994_bangcap_TOEIC_SW_20201007022143.png,TOEIC_SW,205.0,2020-10-28 10:18:16.000000000,2020-10-07,,2020,10,28
21148B93XPvAibaEXe8ciyLBP/Qlayj9QcGO7AGC,2020-12-27,bangcap/16520994/16520994_bangcap_TOEIC_LR_20210109151654.jpg,TOEIC_LR,635.0,2021-02-10 21:13:57.343387471,2021-01-09,,2021,2,10
21262576XPvAibaEXe8p5yvHQtPES0B7eV1Twgs0,2011-06-13,bangcap/14521010/14521010_bangcap_TOEIC_LR_20190409195612.jpg,TOEIC_LR,750.0,2019-06-18 10:15:29.000000000,2019-04-09,,2019,6,18
21A44321XPvAibaEXe9S6E9ioiUfBDPj01WaWxc1,2020-11-07,bangcap/16520341/16520341_bangcap_VNU-EPT_20210507152932.jpg,VNU-EPT,199.0,2021-05-21 14:21:45.000000000,2021-05-07,,2021,5,21
21C41C64XPvAibaEXe8CWH5HVeMbzj3kl3A5eMIB,2020-12-11,bangcap/18520772/18520772_bangcap_TOEIC_LR_20201224140304.jpeg,TOEIC_LR,410.0,2021-01-25 21:13:57.343387471,2020-12-24,,2021,1,25
21F2C6C1XPvAibaEXe97hU2RTHdNnJKy2oLy/QXC,,bangcap/13520774/13520774_bangcap_TOEIC_LR_20180113082005.jpg,TOEIC_LR,495.0,2018-02-02 10:35:41.000000000,2018-01-13,đạt chuẩn,2018,2,2
2228C44BXPvAibaEXe+vL6q6thZ0NpZHB2a6uthQ,,bangcap/13520704/13520704_bangcap_TOEIC_LR_20180320090425.jpg,TOEIC_LR,830.0,2018-04-12 10:26:47.000000000,2018-03-20,,2018,4,12
22530129XPvAibaEXe8T1DiYsmlfsdcZ2u7Jh669,2019-09-21,bangcap/14520543/14520543_bangcap_TOEIC_LR_20191005103723.jpg,TOEIC_LR,490.0,2019-10-22 10:49:55.000000000,2019-10-05,,2019,10,22
22739075XPvAibaEXe/8rx8cZm8QsejTOCD7LMdT,2020-11-18,bangcap/18520833/18520833_bangcap_TOEIC_LR_20201130202755.jpg,TOEIC_LR,385.0,2021-01-01 21:13:57.343387471,2020-11-30,,2021,1,1
22739075XPvAibaEXe/8rx8cZm8QsejTOCD7LMdT,2021-01-24,bangcap/18520833/18520833_bangcap_TOEIC_LR_20210214022630.jpg,TOEIC_LR,560.0,2021-03-18 21:13:57.343387471,2021-02-14,,2021,3,18
227FF115XPvAibaEXe9JJ0DEqozv6NtFe6BP95dF,2021-01-27,bangcap/16521118/16521118_bangcap_TOEIC_SW_20210226174729.jpg,TOEIC_SW,255.0,2021-03-02 08:38:42.000000000,2021-02-26,,2021,3,2
227FF115XPvAibaEXe9JJ0DEqozv6NtFe6BP95dF,2020-12-25,bangcap/16521118/16521118_bangcap_TOEIC_LR_20210226173633.jpg,TOEIC_LR,555.0,2021-03-30 21:13:57.343387471,2021-02-26,,2021,3,30
22B7891BXPvAibaEXe9ajZoptpw4tY9OHdhwO7Pg,2020-10-18,bangcap/14520356/14520356_bangcap_TOEIC_LR_20210303083137.jpg,TOEIC_LR,505.0,2021-04-04 21:13:57.343387471,2021-03-03,,2021,4,4
22B7891BXPvAibaEXe9ajZoptpw4tY9OHdhwO7Pg,2021-04-17,bangcap/14520356/14520356_bangcap_TOEIC_SW_20210425150757.png,TOEIC_SW,200.0,2021-05-27 21:13:57.343387471,2021-04-25,,2021,5,27
22CFE846XPvAibaEXe9+dT4FRTt+Q8vNtPH9VYp2,2020-03-08,bangcap/15520554/15520554_bangcap_TOEIC_LR_20200611215331.jpg,TOEIC_LR,580.0,2020-06-23 10:03:31.000000000,2020-06-11,,2020,6,23
2343DF1FXPvAibaEXe8ciyLBP/Qla1OaKIO6iEdd,2019-12-29,bangcap/16520998/16520998_bangcap_TOEIC_LR_20200614215450.jpg,TOEIC_LR,690.0,2020-07-06 15:27:30.000000000,2020-06-14,,2020,7,6
23A7E8BEXPvAibaEXe+gsTDvgY5pDo2vfA/gYRvk,2018-06-14,bangcap/13520889/13520889_bangcap_TOEIC_LR_20180920185112.jpg,TOEIC_LR,460.0,2018-10-24 10:59:11.000000000,2018-09-20,,2018,10,24
23C6D407XPvAibaEXe/0W4kDBen4339wMxYZSgUE,,https://qldt.uit.edu.vn/sites/default/files/sinhvien/chungchi/18521478/18521478_chungchi_TOEIC_LR_20190812161446.jpg,TOEIC_LR,645.0,2019-09-25 11:11:02.000000000,2019-08-12,,2019,9,25
23EA37C8XPvAibaEXe8Vh+AQMuj+NFnH6dFzEKue,2020-08-22,bangcap/17520454/17520454_bangcap_TOEIC_LR_20200914181058.jpg,TOEIC_LR,670.0,2020-09-24 10:14:12.000000000,2020-09-14,,2020,9,24
23EB5F7FXPvAibaEXe9ej2kTw4OUmgmhgDhxaVMx,2020-06-17,bangcap/14520007/14520007_bangcap_TOEIC_LR_20200812013547.jpg,TOEIC_LR,520.0,2020-08-20 10:19:10.000000000,2020-08-12,,2020,8,20
2487D963XPvAibaEXe+Om5b1Z5BSkTvA8khox7Gz,2021-02-07,bangcap/15520378/15520378_bangcap_TOEIC_LR_20210301103801.jpg,TOEIC_LR,645.0,2021-03-09 09:55:29.000000000,2021-03-01,,2021,3,9
24A299F8XPvAibaEXe+Om5b1Z5BSkUd2CLkX6FOP,2019-10-06,bangcap/15520375/15520375_bangcap_TOEIC_SW_20191106092246.png,TOEIC_SW,230.0,2019-11-07 15:30:15.000000000,2019-11-06,,2019,11,7
24BF5FCEXPvAibaEXe/ZbeP+H+Olzic5qB+063QV,2019-09-29,bangcap/18521320/18521320_bangcap_TOEIC_LR_20191031221342.jpg,TOEIC_LR,565.0,2019-11-07 15:26:14.000000000,2019-10-31,,2019,11,7
