mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
51A4ADD9XPvAibaEXe8CWH5HVeMbzhYiluvwtqoR,85,85,98,93,93,100,100,94,78,-1,-1,-1,-1,-1,-1,-1
51A93057XPvAibaEXe+1PCCPiUY9lrN5nVOjNmX6,82,84,66,68,76,80,63,57,30,55,50,-1,-1,-1,-1,-1
51ABA153XPvAibaEXe80CLygfiFTYC0BypVMJWgH,84,84,78,94,82,66,78,73,66,65,75,50,50,-1,-1,-1
51BC4DB7XPvAibaEXe8UtLk0ua6nIMUczfawyarA,78,68,96,73,73,78,84,66,78,-1,-1,-1,-1,-1,-1,-1
51BD86DFXPvAibaEXe+lo6eJkHWaQbDd3aiNSKaR,99,79,79,92,92,90,87,73,64,80,76,70,55,-1,-1,-1
51C245B4XPvAibaEXe8Avt3d+ZAqYLjpevavNYnr,0,62,62,64,64,76,66,64,63,-1,-1,-1,-1,-1,-1,-1
51C2563FXPvAibaEXe9/B4OZKkOpV6WP9ifat5Y1,85,89,79,70,86,79,89,77,58,-1,-1,-1,-1,-1,-1,-1
51CC5B86XPvAibaEXe81fV8vPRwD6Nh7dkHUgk1j,90,75,90,90,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
51E15EA9XPvAibaEXe9KWpGOh3zHl89pJ3P8rzli,86,65,77,79,75,75,80,95,70,50,-1,-1,-1,-1,-1,-1
51E1C3E0XPvAibaEXe+4hxKfaQWuhLp2zzmiiyRe,95,93,93,85,85,85,85,74,80,80,62,63,-1,-1,-1,-1
51E51137XPvAibaEXe/4WyTnp6RTwmbVXpbZKSgH,76,80,76,75,77,72,73,66,79,66,58,-1,-1,-1,-1,-1
51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj,58,78,76,80,86,80,66,66,-1,-1,-1,-1,-1,-1,-1,-1
51E6C62AXPvAibaEXe+iBxMNqbc9y6Dxf27kQ3DT,83,62,67,70,83,67,72,70,30,50,50,-1,-1,-1,-1,-1
51E91E7DXPvAibaEXe9EUO2qxCH07Qy82TKTSEjA,58,67,65,75,73,83,85,70,69,76,67,62,-1,-1,-1,-1
51F36E60XPvAibaEXe8eBN4YWA8YU6VItTEUAOo1,90,90,99,83,99,95,100,75,58,-1,-1,-1,-1,-1,-1,-1
51F56F92XPvAibaEXe/mvnIvGKt85bWIDmrK2UBR,63,77,88,70,84,58,67,73,30,55,-1,-1,-1,-1,-1,-1
5207F3BBXPvAibaEXe9QJDM9nE85iAv4XJzC1oYs,86,86,87,66,70,88,75,89,63,60,75,54,50,-1,-1,-1
520C3EE9XPvAibaEXe8Rw2NDUqze6sP6T8Kv2DaQ,63,55,61,68,79,53,69,55,30,55,-1,-1,-1,-1,-1,-1
520D2504XPvAibaEXe9sDqR+NysAHq+667p7CAyQ,74,74,81,81,11,49,44,35,46,-1,-1,-1,-1,-1,-1,-1
520DECBEXPvAibaEXe96mG7+vayRPm8K0GEGEQSx,86,81,99,79,79,74,72,-1,-1,-1,-1,-1,-1,-1,-1,-1
5210A9CFXPvAibaEXe8XLyAGr26H48PxQV2OynBL,65,62,86,75,70,79,53,62,66,66,58,-1,-1,-1,-1,-1
521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
5224906BXPvAibaEXe/M+/uAwVeHhHk9cAteZsrT,80,80,76,75,82,80,69,91,77,70,58,-1,-1,-1,-1,-1
5224B759XPvAibaEXe9pz/hgBFL5IPMocUHn0Sq2,85,76,62,73,73,68,78,68,72,50,53,50,-1,-1,-1,-1
5230CB0DXPvAibaEXe9lVlYxgSyBvz/7Hzuyz8h6,90,78,79,81,76,84,74,-1,-1,-1,-1,-1,-1,-1,-1,-1
5236793DXPvAibaEXe8ge2UHv4J4B3cK3m4MI0jB,100,100,100,100,100,96,96,61,79,80,58,63,58,55,65,50
52379FAFXPvAibaEXe9tSnfLfDeWakiVJEP2dgRX,79,66,69,80,76,60,58,68,68,50,-1,-1,-1,-1,-1,-1
5239F2CBXPvAibaEXe9gkY4mZy1X60IV4aBU1ZlQ,75,75,75,75,56,56,84,65,-1,-1,-1,-1,-1,-1,-1,-1
523AB451XPvAibaEXe+Ee/bNoyDJss4A9USNSu6u,90,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
5243E1AFXPvAibaEXe9gJazs/pDnMcxUFZc/mqY0,80,78,81,82,76,77,82,73,69,-1,-1,-1,-1,-1,-1,-1
5248DA41XPvAibaEXe+pRrseqS9RoTpqjY/U/d6n,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
524FB9A9XPvAibaEXe+VwvO/x+AvlpNF/rssiLIR,90,90,87,87,88,88,100,89,-1,-1,-1,-1,-1,-1,-1,-1
5257A21DXPvAibaEXe84/0NODcOMs6f6XcCiLZ9M,72,72,69,75,67,80,67,41,29,25,-1,-1,-1,-1,-1,-1
5258E240XPvAibaEXe81r7KrCH0ucwU9T9oMIcsn,80,78,71,70,77,72,66,61,-1,-1,-1,-1,-1,-1,-1,-1
525C8A2AXPvAibaEXe/UmsX+Yo/cnzgxdMaGy14w,92,89,100,100,100,100,96,-1,-1,-1,-1,-1,-1,-1,-1,-1
526B3062XPvAibaEXe/UEORkxzaGRu+FmmfKnyjt,80,85,80,75,81,79,82,81,58,58,-1,-1,-1,-1,-1,-1
526BAABAXPvAibaEXe/OCFZfQ2ZyrSGUzNQvixhU,85,86,94,92,94,92,89,80,-1,-1,-1,-1,-1,-1,-1,-1
52754E56XPvAibaEXe/9fru3D939y6+Rtbez3Mnh,89,58,78,77,79,82,83,67,30,-1,-1,-1,-1,-1,-1,-1
527C966AXPvAibaEXe/QqI5At3DBgllfI4aLLozN,77,88,81,95,95,90,90,84,77,-1,-1,-1,-1,-1,-1,-1
527C96DBXPvAibaEXe90E3nxW1nyaSaBQPJ1xSgd,90,85,91,84,77,96,87,68,69,-1,-1,-1,-1,-1,-1,-1
5288A079XPvAibaEXe8JFpQse3KV6i0O+SsL3BWw,70,85,76,74,70,79,72,79,79,66,58,-1,-1,-1,-1,-1
528F8C01XPvAibaEXe8c/asunKa47A4PEbC2JQwZ,87,69,68,80,80,90,90,75,58,53,50,-1,-1,-1,-1,-1
5290B038XPvAibaEXe/Yg42D1b4hlCuZfPhzi9Yj,100,90,93,93,100,82,93,-1,-1,-1,-1,-1,-1,-1,-1,-1
52A13A56XPvAibaEXe8Y+/3uR2PkTBzKGlmHNdAe,100,94,94,100,100,100,100,100,94,87,91,-1,-1,-1,-1,-1
52A66AADXPvAibaEXe8Vh+AQMuj+NMDeF7chRmH0,65,80,68,68,83,83,86,100,-1,-1,-1,-1,-1,-1,-1,-1
52AAE261XPvAibaEXe+yoVqlRbTtNqb+/Pm89UbU,0,60,60,57,57,79,70,72,71,-1,-1,-1,-1,-1,-1,-1
52AD87A4XPvAibaEXe9fSn/pJ5xyKo9Tu4kofilF,67,44,73,65,59,64,85,75,37,55,-1,-1,-1,-1,-1,-1
52B1CC2DXPvAibaEXe+kwIr/VXjl0w+FyuW1abQ7,91,83,83,49,49,29,29,51,29,0,20,-1,-1,-1,-1,-1
52B65F22XPvAibaEXe9iVGP2L3M0PLR8gT1baNix,50,50,82,82,85,85,100,89,-1,-1,-1,-1,-1,-1,-1,-1
52BC7E75XPvAibaEXe+tsOVF0knUh4oqq2/aTF8R,50,50,78,78,59,59,71,67,-1,-1,-1,-1,-1,-1,-1,-1
52CB354DXPvAibaEXe/Hd2nFsMs4VGDy64BCTRs/,95,89,90,78,76,65,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
52DB8271XPvAibaEXe8n6FFpptVzUuzbSv2XdjNy,86,75,67,69,80,75,76,75,45,50,-1,-1,-1,-1,-1,-1
52DBDFBEXPvAibaEXe+SbxsvF9MWxMB7PcaIIDuo,90,100,85,96,100,100,94,-1,-1,-1,-1,-1,-1,-1,-1,-1
52E66659XPvAibaEXe/7sxkigC7f5zukR2WlNRO3,86,70,70,79,79,52,77,59,56,63,76,75,60,65,56,-1
52EB6D4CXPvAibaEXe9U/K5zYZONTyWmoV+cJgnr,64,64,72,53,69,56,48,76,75,65,70,50,50,53,-1,-1
52EC8757XPvAibaEXe/GdzI46oNBdlaTVBdghXqg,50,50,74,74,81,81,75,64,-1,-1,-1,-1,-1,-1,-1,-1
52F1243BXPvAibaEXe8Y+/3uR2PkTDwL/5Oa1YtB,82,70,70,72,72,71,19,54,58,58,76,75,60,65,50,-1
53056189XPvAibaEXe/GYDluKvKBtUxBCSZWf8lj,78,66,100,69,85,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1
530D82D5XPvAibaEXe/rdVrNjJfu5mTtVzcKTC0E,85,57,63,60,57,82,84,60,-1,-1,-1,-1,-1,-1,-1,-1
530DAA7AXPvAibaEXe9W7fV/x7qyQHK+t0YqgRym,72,77,80,80,75,75,83,83,68,-1,-1,-1,-1,-1,-1,-1
530FE4E9XPvAibaEXe+4hxKfaQWuhFsElpA2NjHn,80,80,80,67,67,76,71,65,69,66,76,75,55,-1,-1,-1
53151F94XPvAibaEXe/LIv6QeHs+ZVKTVKoObtYN,73,73,66,75,75,79,84,79,68,-1,-1,-1,-1,-1,-1,-1
5316886BXPvAibaEXe8b/WGTXMStza2BEfRj37xO,60,60,97,100,100,92,91,81,60,-1,-1,-1,-1,-1,-1,-1
53181549XPvAibaEXe8JhJ4J3nSSl4rhWK7agy5e,90,100,90,79,100,100,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
5319E926XPvAibaEXe/aPLdUCtOgCsYuTRe19Bvm,62,62,67,57,81,66,76,80,75,-1,-1,-1,-1,-1,-1,-1
53299BF6XPvAibaEXe9/fz21qGF7YBsnr+vvrFm3,70,70,95,95,95,95,98,76,-1,-1,-1,-1,-1,-1,-1,-1
532B19D8XPvAibaEXe9zxSCPaAyRS4ocrqh/OQQY,56,56,88,85,83,80,88,77,59,25,-1,-1,-1,-1,-1,-1
5333A1ABXPvAibaEXe9dgf/EzU6ZBRbjI62p5+N9,100,100,100,100,100,100,85,-1,-1,-1,-1,-1,-1,-1,-1,-1
533506E9XPvAibaEXe/RTfMBxsNERcF54W2wAZyB,95,100,86,90,95,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
53362638XPvAibaEXe9Wonradwt/odP5xZ7ibRoj,90,85,90,96,94,86,100,76,-1,-1,-1,-1,-1,-1,-1,-1
534EF7B9XPvAibaEXe8zAo0wu8vadhc5rnftayS9,95,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
534F880CXPvAibaEXe/caEx4rNa5qYi8oannUiVw,100,100,100,100,100,93,93,99,92,78,83,76,-1,-1,-1,-1
535EA14AXPvAibaEXe9VICkMSMM7nz6G5cs0Joco,91,64,64,59,59,69,100,84,59,76,83,64,70,-1,-1,-1
535EE7D3XPvAibaEXe9/su+qLcYDMqV4B2iJU0yP,70,74,74,79,79,80,80,73,59,73,56,-1,-1,-1,-1,-1
535F6B88XPvAibaEXe/JuPZjc4APQnU7hQ/6KUCu,82,74,84,97,85,85,90,66,45,55,50,-1,-1,-1,-1,-1
53693DBAXPvAibaEXe+M/BSgLkQKV6YJIMmVLG/Y,100,95,100,98,100,100,100,93,-1,-1,-1,-1,-1,-1,-1,-1
536C59C2XPvAibaEXe/+PcSgI7Ykee6trduSCKeW,83,80,80,57,57,62,68,70,46,41,57,-1,-1,-1,-1,-1
53817F2EXPvAibaEXe940vcGUhedsOsHwIsM0QHc,0,65,65,50,50,64,52,-1,-1,-1,-1,-1,-1,-1,-1,-1
5383D8EBXPvAibaEXe/rc1q60ZPWU1y/Ny3ZfDWY,70,69,75,62,68,34,35,31,15,35,-1,-1,-1,-1,-1,-1
53886CCBXPvAibaEXe/X5uT1FaYTT+gXayApk8b7,78,75,76,79,83,67,58,74,79,81,68,-1,-1,-1,-1,-1
538D82A9XPvAibaEXe/wvgrdNVCyf4Zu3yuLbGom,65,62,62,70,95,75,76,75,47,50,-1,-1,-1,-1,-1,-1
538FDEFEXPvAibaEXe9P07hcrvmhCe3unM2XvNXE,91,78,78,98,98,84,100,85,75,79,-1,-1,-1,-1,-1,-1
538FE832XPvAibaEXe9nvDYNSmXFxWNbDuNu98aR,0,72,72,74,74,91,84,100,83,-1,-1,-1,-1,-1,-1,-1
5393D300XPvAibaEXe9xkK/YA3rY8K1sgmVMMbVh,77,65,76,75,76,90,70,79,83,73,50,50,50,-1,-1,-1
5396C3C0XPvAibaEXe9T8X64vL5Kd7Ra2fetm0mB,90,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
53BABCB4XPvAibaEXe+5f3nhbX2eh3E+k8+0vrzk,84,87,87,91,91,87,81,79,62,77,70,-1,-1,-1,-1,-1
53BB8D1AXPvAibaEXe9Fy2hCq9OiA55gkkbklho/,88,85,86,85,79,91,94,79,-1,-1,-1,-1,-1,-1,-1,-1
53BD35B7XPvAibaEXe8wMpKQnQ7j6BmKJsrjnKQb,65,74,74,80,80,67,74,56,64,75,85,75,65,65,50,-1
53C28097XPvAibaEXe/Nok7qdNjJRpvSBASXhbvj,72,72,87,82,92,70,85,86,80,55,-1,-1,-1,-1,-1,-1
53C76C78XPvAibaEXe++P1Ki321T8dLKmOd542vM,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
53C995CEXPvAibaEXe+AdDQ9dDabO+SZT/LN+2tF,95,73,76,80,79,82,89,70,58,-1,-1,-1,-1,-1,-1,-1
53CD7140XPvAibaEXe9dgf/EzU6ZBYS3CZf6FUxx,90,100,100,100,100,90,81,-1,-1,-1,-1,-1,-1,-1,-1,-1
53CDD1FFXPvAibaEXe/U5lSbganJ8/muZcRpBU9A,69,34,62,72,76,85,65,60,50,-1,-1,-1,-1,-1,-1,-1
53D0C57BXPvAibaEXe+YZMNRpG0EjqecQFvgtaoZ,60,52,47,43,22,2,23,20,-1,-1,-1,-1,-1,-1,-1,-1
53D6B6A5XPvAibaEXe9P07hcrvmhCdWEvna10bwL,64,37,37,30,30,35,35,67,52,65,48,63,63,60,70,50
53E95764XPvAibaEXe8NrxrmA741r2VOKP0Nz9D+,66,66,75,75,80,85,94,79,-1,-1,-1,-1,-1,-1,-1,-1
53F24D56XPvAibaEXe9V1gtTDRnQF0W4EkFRmiTX,69,69,64,80,61,66,88,80,75,65,70,50,-1,-1,-1,-1
53F55536XPvAibaEXe/D+7l5keqQGAattCbBE2Oe,63,63,63,76,65,60,73,62,42,-1,-1,-1,-1,-1,-1,-1
53F77DDAXPvAibaEXe9p5G9u2qRxxTes4aiozcUo,65,50,80,84,66,61,65,55,33,55,44,-1,-1,-1,-1,-1
5406E1A0XPvAibaEXe8jOKYsh0sA3myiOZ7j3xfW,95,90,100,86,97,71,81,62,58,-1,-1,-1,-1,-1,-1,-1
54166400XPvAibaEXe+5f3nhbX2ehx/EY+0e6tvl,77,69,69,67,67,71,36,57,54,54,57,70,60,70,50,-1
541DA9D4XPvAibaEXe+RQyZpP6sq6sOhmiJhnuU6,100,100,100,98,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1
541FF0B5XPvAibaEXe+OhmjSj4XEzU5v9VqAadGo,67,66,85,90,86,90,90,96,-1,-1,-1,-1,-1,-1,-1,-1
542FD613XPvAibaEXe+cv7qSCYkQet+8WVAW0Q4F,73,83,85,90,90,95,100,100,-1,-1,-1,-1,-1,-1,-1,-1
54332053XPvAibaEXe+tsOVF0knUh9l2YTjV5X3s,70,70,77,77,51,51,68,78,-1,-1,-1,-1,-1,-1,-1,-1
543426BEXPvAibaEXe+VxRd54HULE8miOMkDoWRM,80,75,80,80,79,83,74,84,86,66,58,-1,-1,-1,-1,-1
54432156XPvAibaEXe9NZBs7fjgAwTuv9KH5mIu7,85,75,81,75,91,94,84,70,73,-1,-1,-1,-1,-1,-1,-1
5458322FXPvAibaEXe9e953jV3NnLmnTzZBJd/n/,90,85,74,91,100,100,100,100,98,-1,-1,-1,-1,-1,-1,-1
546766A5XPvAibaEXe+TeG6SYeFDjEei2F6tAugM,97,100,100,99,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
546DE3BCXPvAibaEXe/sKOWIYAkjtv9wK90lWKtB,85,80,70,77,72,91,84,79,58,-1,-1,-1,-1,-1,-1,-1
5472B185XPvAibaEXe87cFnqlCoR2XHyVu0f4Pql,90,95,79,82,87,91,100,81,78,-1,-1,-1,-1,-1,-1,-1
5478BE78XPvAibaEXe9afbyrOJH5CIk691Y5ZINI,67,67,71,69,80,59,62,78,78,65,70,50,50,53,-1,-1
547B582CXPvAibaEXe/mvnIvGKt85YfEMHEJG7tZ,85,66,76,87,57,56,12,37,15,55,40,55,-1,-1,-1,-1
547D7412XPvAibaEXe/A0C8NKWg+cCwX1LYBm9Ez,80,78,76,80,93,83,74,71,78,79,-1,-1,-1,-1,-1,-1
548333C6XPvAibaEXe+EAlU+wSWpDUDAmH7aFO2R,90,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
5483E379XPvAibaEXe9HKUC7sboLjkiY2dt+wasF,83,77,77,86,86,95,98,95,66,85,76,63,-1,-1,-1,-1
548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV,85,100,100,100,100,100,100,100,80,66,58,-1,-1,-1,-1,-1
54962B1AXPvAibaEXe8REVTdmhazkfmprj+KaHz3,90,86,90,95,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
5496C0BBXPvAibaEXe8Ve7JqRML75VSrneiFXwvT,68,85,85,85,86,90,79,82,64,63,-1,-1,-1,-1,-1,-1
54A1C3CDXPvAibaEXe8pjffBF7lKKucNDBQ0BtD7,95,95,86,86,92,92,79,82,-1,-1,-1,-1,-1,-1,-1,-1
54A97A5CXPvAibaEXe9EUO2qxCH07QBDoyxB+oH4,88,100,100,90,90,90,84,81,86,68,63,58,-1,-1,-1,-1
54B43A28XPvAibaEXe9m/69ZWkuELlUUMXDhtk+G,60,60,71,71,81,81,70,72,-1,-1,-1,-1,-1,-1,-1,-1
54BFA8A5XPvAibaEXe/7wGtlPBaJPXZbsb4MbWpw,93,95,95,94,80,60,58,75,-1,-1,-1,-1,-1,-1,-1,-1
54CD3FA1XPvAibaEXe/6YJZF5tGlKASKgS/j1Aqo,65,65,70,75,74,75,65,63,44,15,50,-1,-1,-1,-1,-1
54DDB6B0XPvAibaEXe/lq24VwKc+LP7fw2oHUTdQ,90,88,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
54F70EB4XPvAibaEXe/pj/zSBjVU9H0I9Q8LuhmG,90,100,100,91,100,100,84,-1,-1,-1,-1,-1,-1,-1,-1,-1
54FA6318XPvAibaEXe+sa6H++BHvytQq87Lkc1vd,95,85,69,90,85,85,90,80,-1,-1,-1,-1,-1,-1,-1,-1
5504D8B2XPvAibaEXe/A0C8NKWg+cGvKTGLsZ7Kv,76,80,80,80,74,79,66,73,-1,-1,-1,-1,-1,-1,-1,-1
550DA54EXPvAibaEXe9mNMzpS14VgQuZB5vjk0sM,73,77,58,68,57,58,58,-1,-1,-1,-1,-1,-1,-1,-1,-1
550FF48EXPvAibaEXe8Ve9qXGkppSHjhaNu3KMws,90,100,100,100,98,89,98,86,66,92,-1,-1,-1,-1,-1,-1
5514F962XPvAibaEXe887JOjhk2RV+5OSunqs8PS,60,60,52,82,68,67,73,73,68,65,75,-1,-1,-1,-1,-1
55164ECCXPvAibaEXe8NrxrmA741rzp6pr4JjBBO,64,74,85,80,80,80,84,74,78,-1,-1,-1,-1,-1,-1,-1
551BB76DXPvAibaEXe8Dld2HmzmH+vlX51OM4Epg,76,78,68,68,84,86,87,84,70,77,62,-1,-1,-1,-1,-1
55245434XPvAibaEXe8YD29zP3MXDykXhpONKEMH,81,67,70,81,93,62,84,-1,-1,-1,-1,-1,-1,-1,-1,-1
552C0A01XPvAibaEXe+AkyY0LvshNp5eYt+c+DPp,90,100,100,90,100,100,100,64,65,-1,-1,-1,-1,-1,-1,-1
5533DD19XPvAibaEXe86sbeN0/YCTbUKokfc1ORb,56,62,78,68,80,85,79,82,-1,-1,-1,-1,-1,-1,-1,-1
553B0537XPvAibaEXe8JNpgMW2c4UDCJQq64xisJ,90,84,82,81,90,81,79,71,58,-1,-1,-1,-1,-1,-1,-1
553BF6F9XPvAibaEXe9G9TgPoPa7mk5l3/Ht8njj,66,66,69,61,78,76,73,60,59,-1,-1,-1,-1,-1,-1,-1
553D3D4BXPvAibaEXe8xN1Ehxu1cb9qhnIpu7ZtA,90,100,100,99,100,98,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
553F83D0XPvAibaEXe+lo6eJkHWaQXmbzaKicEyV,90,74,74,85,85,79,80,65,62,56,64,-1,-1,-1,-1,-1
55484735XPvAibaEXe9gPSUylTm3EbcTwdENbajt,90,85,87,90,89,100,91,100,58,-1,-1,-1,-1,-1,-1,-1
554BEAD4XPvAibaEXe9hSzSdeSAT0nKSX8+l/eSA,76,76,75,82,77,73,70,80,75,65,70,50,50,-1,-1,-1
5556B223XPvAibaEXe+sV6KMm2RqHnLQl0o2p6LU,81,75,73,78,100,91,100,85,-1,-1,-1,-1,-1,-1,-1,-1
555718BAXPvAibaEXe+kaKwPBw23VvNuBIzlekwW,95,95,55,44,74,62,64,76,75,65,75,62,50,53,-1,-1
55768D67XPvAibaEXe8d4Zyk6xKs0+4cPjNp6LHS,80,80,73,73,88,83,61,74,81,66,58,-1,-1,-1,-1,-1
558BD7F4XPvAibaEXe+b/3AZFelvLwNaUiyCoZPy,85,88,84,74,91,81,69,-1,-1,-1,-1,-1,-1,-1,-1,-1
55913018XPvAibaEXe+szMHbfc71UIsscZrZJzAK,80,66,79,66,63,63,75,66,50,-1,-1,-1,-1,-1,-1,-1
5598492FXPvAibaEXe/k16nYNlOi0Vs9EA2wtwYV,100,95,100,100,100,100,100,90,-1,-1,-1,-1,-1,-1,-1,-1
55A569EFXPvAibaEXe+aquNtcMIbv6am/odZ2HT2,100,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
55B1499FXPvAibaEXe9pqtbjjYydM7AHv0XkYloF,67,51,39,38,66,75,71,66,-1,-1,-1,-1,-1,-1,-1,-1
55B2C91AXPvAibaEXe/Bn5cQSu92WVyl6Ie3DRnz,89,71,71,60,60,69,69,57,56,0,25,-1,-1,-1,-1,-1
55B3040AXPvAibaEXe8nuCevWXzMu3DVkkGdF3mq,85,70,66,69,66,66,58,-1,-1,-1,-1,-1,-1,-1,-1,-1
55B65A6DXPvAibaEXe8HoD4Gp+zDKi6NfBx0FrmO,55,55,78,78,81,81,94,78,-1,-1,-1,-1,-1,-1,-1,-1
55B81371XPvAibaEXe92HFjDDFybWx80ZTIq5R+J,76,80,100,90,100,95,100,71,-1,-1,-1,-1,-1,-1,-1,-1
55BB54C4XPvAibaEXe+P3P+fEFRIWNdqLeyJcbPn,90,100,100,100,100,100,96,-1,-1,-1,-1,-1,-1,-1,-1,-1
55C4950AXPvAibaEXe9CJmVsz9P34pEFprlIxi9u,66,73,80,85,76,80,90,74,-1,-1,-1,-1,-1,-1,-1,-1
55CBA940XPvAibaEXe9Hf/fJ8gF3WiYVACUisffu,90,100,100,100,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
55CBE4B2XPvAibaEXe+NJiMjcH3vhPWspGkNjgbI,76,76,65,77,82,60,74,85,85,60,70,50,50,-1,-1,-1
55CE4C1EXPvAibaEXe8H0v+wZJvKQ5cDhmEn2TXL,0,84,84,82,82,95,90,92,82,-1,-1,-1,-1,-1,-1,-1
55D02CB4XPvAibaEXe9M021iVaAwIAQL8BalJRN4,100,85,85,79,79,93,100,87,66,85,70,-1,-1,-1,-1,-1
55E6079CXPvAibaEXe8N+uD/a8GbgkykgNrv1Wvh,85,75,58,63,75,82,76,66,69,-1,-1,-1,-1,-1,-1,-1
55EB26A4XPvAibaEXe9RMJQZMXNkfkqci3g+5nJx,71,71,60,71,65,64,57,32,4,-1,-1,-1,-1,-1,-1,-1
55F9C6A9XPvAibaEXe8OnqoI053Grw5TsPBVTGtQ,76,85,76,85,82,74,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
5618578EXPvAibaEXe/7Lh49MHjRPjDPyMBBJHkx,70,70,83,83,68,68,67,61,-1,-1,-1,-1,-1,-1,-1,-1
561A9A52XPvAibaEXe9npw4GElGYwXGtOavfNNk2,97,74,64,78,85,80,85,71,55,68,61,-1,-1,-1,-1,-1
5620CB58XPvAibaEXe8GdASsTPmlXj1JoELIu63e,71,70,76,63,66,66,55,58,77,66,58,-1,-1,-1,-1,-1
56217112XPvAibaEXe/qmM1rjkbZShHJQ2UqdMlo,83,62,89,86,89,83,87,69,-1,-1,-1,-1,-1,-1,-1,-1
56266455XPvAibaEXe+orwruBh8me5IakvbnsajR,78,54,72,78,56,74,77,61,25,58,-1,-1,-1,-1,-1,-1
5627743BXPvAibaEXe8Ve9qXGkppSH8e5lf6LRDk,76,80,80,75,83,84,73,66,66,66,58,-1,-1,-1,-1,-1
56288759XPvAibaEXe9NZBs7fjgAwZaRj553AanE,80,85,88,81,84,96,100,77,58,-1,-1,-1,-1,-1,-1,-1
562EAF54XPvAibaEXe+tg0ae8qw/gpvIjQ2ax2XP,68,68,60,70,59,54,59,75,74,65,75,50,-1,-1,-1,-1
563571FAXPvAibaEXe+EZVqNcYjweW//r3PWWgjX,55,55,57,57,46,46,57,39,-1,-1,-1,-1,-1,-1,-1,-1
563B7A79XPvAibaEXe+KaiYHkmXYCbVVup4oWbo/,90,76,76,81,100,96,96,-1,-1,-1,-1,-1,-1,-1,-1,-1
563E9289XPvAibaEXe/a3PM8AP2NgwXCb21OBlQe,83,83,67,68,56,68,80,70,65,65,70,50,50,-1,-1,-1
564868A0XPvAibaEXe9PMC4shTguozaS0PupnQ2K,68,65,72,72,70,77,75,75,58,-1,-1,-1,-1,-1,-1,-1
564964CDXPvAibaEXe/wNJ74mkR7hJDcM3cgmPaP,80,86,79,91,90,75,74,68,-1,-1,-1,-1,-1,-1,-1,-1
56535DAEXPvAibaEXe/pS44gx8Fm9j1XdP/cQelm,62,73,73,88,73,78,74,82,-1,-1,-1,-1,-1,-1,-1,-1
56587D9CXPvAibaEXe++B0JyCbXA1D+9N1erNAGS,100,100,100,100,96,89,66,-1,-1,-1,-1,-1,-1,-1,-1,-1
5661EFDFXPvAibaEXe+98B3vqZGkWEGF/iJJf2HS,99,90,62,67,76,95,86,75,-1,-1,-1,-1,-1,-1,-1,-1
566261C0XPvAibaEXe+HeL85QGo03a9hUZtbafsZ,66,55,56,79,71,75,65,72,45,61,53,65,-1,-1,-1,-1
56626D79XPvAibaEXe+D5C9Re7EGLcLpN9AoumiF,75,93,95,90,86,85,86,100,88,58,58,83,-1,-1,-1,-1
56641C06XPvAibaEXe9yhN7aMrvwKqDzVFYWq+79,100,100,100,100,98,90,95,90,40,55,55,50,-1,-1,-1,-1
566515F6XPvAibaEXe+dErJK2QKC6eskvtpNXMwg,81,77,90,86,79,79,79,-1,-1,-1,-1,-1,-1,-1,-1,-1
5666EAF4XPvAibaEXe+Z7KfNHYLttJaLI+SH+DpO,78,68,68,71,71,69,69,57,64,34,25,-1,-1,-1,-1,-1
5672827FXPvAibaEXe+Pxorfe/k8CTNWYzLAFB0w,100,100,100,96,100,100,100,-1,-1,-1,-1,-1,-1,-1,-1,-1
56756564XPvAibaEXe8XRU39qyEN1cA9Kq2/tIaZ,0,57,57,80,80,80,61,32,39,-1,-1,-1,-1,-1,-1,-1
