mssv,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
1941089BXPvAibaEXe9pXJcjrAt8XkifgfLjSfvv,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,96.0
1955B1D5XPvAibaEXe9JrlhG2I9lCvoIN2MW2CPf,50.0,50.0,83.0,83.0,51.0,51.0,82.0,72.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1955BAC8XPvAibaEXe+TZKE2gC8nUqI9gZRFYvKw,76.0,76.0,78.0,78.0,85.0,0.0,43.0,0.0,60.0,0.0,64.0,0.0,76.0,0.0,75.0,0.0
195F1126XPvAibaEXe8ZAKwWf+vl6UtNPnQoMT3g,67.0,70.0,48.0,38.0,72.0,64.0,58.0,49.0,25.0,50.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0
1979FE76XPvAibaEXe9wxm0WjsXoKvNa62sDCCGP,75.0,0.0,64.0,0.0,91.0,0.0,90.0,0.0,80.0,0.0,75.0,0.0,83.0,0.0,74.0,0.0
197B6866XPvAibaEXe+sa6H++BHvynRTxOV8x2Y3,73.0,0.0,55.0,0.0,54.0,0.0,51.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,74.0,0.0
1986DE1EXPvAibaEXe/X5ZhFzI36lM9eveZtkLkA,95.0,0.0,87.0,0.0,52.0,0.0,86.0,0.0,80.0,0.0,85.0,0.0,86.0,0.0,75.0,0.0
19899493XPvAibaEXe/cJxaw79CIvq3BC+NrhX2u,95.0,0.0,80.0,0.0,100.0,0.0,85.0,0.0,100.0,0.0,86.0,0.0,100.0,0.0,100.0,-1.0
1989DF6BXPvAibaEXe8aLAPPdCF+aU29jWrMjGjR,80.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,72.0,0.0,81.0,0.0,72.0,0.0,72.0,58.0
19974296XPvAibaEXe8JFpQse3KV6gth2jrDfeL4,80.0,0.0,90.0,0.0,90.0,0.0,85.0,0.0,100.0,0.0,86.0,0.0,100.0,0.0,-1.0,-1.0
19AA9696XPvAibaEXe9jjgNhrmbJFOYfNg9LpBAY,77.0,0.0,75.0,75.0,88.0,88.0,67.0,0.0,72.0,0.0,71.0,0.0,64.0,0.0,73.0,0.0
19AF2911XPvAibaEXe+5oCRQPDKXspXuHdyFwzXw,94.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,91.0,0.0,68.0,0.0,87.0,0.0
19B4EB0FXPvAibaEXe+pDN88/1DR4JOjz3aukUSu,68.0,68.0,65.0,65.0,82.0,0.0,80.0,0.0,74.0,0.0,85.0,0.0,80.0,0.0,85.0,0.0
19B7B8B2XPvAibaEXe8W3BJIyHPReRyZVadOa37z,0.0,77.0,77.0,74.0,74.0,80.0,84.0,86.0,76.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19BAC22EXPvAibaEXe9fwZBwsCOuQFXDcIBIsL6u,100.0,0.0,98.0,98.0,77.0,77.0,100.0,100.0,77.0,0.0,83.0,0.0,81.0,0.0,80.0,0.0
19BBE919XPvAibaEXe9/w7qCPr4fx730Ys7C6Pnx,100.0,0.0,85.0,0.0,77.0,0.0,85.0,88.0,77.0,88.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19BECA3AXPvAibaEXe+GGliW+AfAjBIWWKvbzj5O,90.0,0.0,68.0,0.0,73.0,0.0,83.0,97.0,82.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19C13BF9XPvAibaEXe9dKITjhF3qTfDTJ4iekS7O,100.0,0.0,93.0,0.0,94.0,0.0,94.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,95.0,0.0
19C6EC80XPvAibaEXe8y6/RMXZRwBaVhbTGtkt2W,88.0,0.0,71.0,0.0,64.0,0.0,78.0,0.0,75.0,0.0,80.0,0.0,54.0,0.0,61.0,0.0
19D440D1XPvAibaEXe/X5ZhFzI36lFB1T31Couu2,95.0,0.0,78.0,0.0,74.0,0.0,85.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
19D7C92FXPvAibaEXe8d+xuL7f/QxIZEthnTExHJ,85.0,0.0,75.0,0.0,83.0,0.0,73.0,0.0,88.0,0.0,100.0,96.0,-1.0,-1.0,-1.0,-1.0
19D84BF6XPvAibaEXe/t4WKrTmA45X2kNqzY58cb,78.0,0.0,74.0,0.0,76.0,0.0,85.0,0.0,79.0,0.0,81.0,0.0,79.0,0.0,72.0,66.0
19DA16E9XPvAibaEXe/A1zCqCr2ya2xpPNEJUl5g,70.0,0.0,81.0,0.0,80.0,0.0,80.0,0.0,85.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0
19E0EE8FXPvAibaEXe97wmuqTYuV7djoRDmkvxKL,63.0,0.0,45.0,0.0,80.0,0.0,82.0,0.0,80.0,0.0,82.0,0.0,74.0,0.0,65.0,0.0
19EA9F4FXPvAibaEXe+j3SiA7vPeyB9NeGgxbJh5,60.0,60.0,81.0,81.0,70.0,70.0,80.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
19EBB2FCXPvAibaEXe8XLyAGr26H44B/e0vrMVht,83.0,0.0,88.0,0.0,68.0,0.0,78.0,0.0,70.0,0.0,66.0,0.0,78.0,0.0,66.0,63.0
19FCF965XPvAibaEXe/uH+ehSKMSjS7xqgfRcN58,87.0,0.0,88.0,88.0,77.0,77.0,87.0,0.0,64.0,0.0,77.0,0.0,60.0,0.0,68.0,0.0
19FE69E6XPvAibaEXe8IlpBhypyXxnoaAYkrfDkq,66.0,66.0,59.0,0.0,73.0,0.0,67.0,0.0,55.0,0.0,72.0,0.0,78.0,0.0,68.0,0.0
1A02C0E5XPvAibaEXe+6MN9FoW2mqWSZtPzhDj4Y,70.0,0.0,67.0,67.0,80.0,80.0,35.0,0.0,-5.0,0.0,-23.0,0.0,-1.0,-1.0,-1.0,-1.0
1A036924XPvAibaEXe/Fi8ZYRfhF8U6Ysq4dac6q,90.0,0.0,90.0,0.0,100.0,0.0,94.0,91.0,100.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A037C94XPvAibaEXe80O27ASDREkBwMGbgEKEYD,68.0,68.0,78.0,71.0,86.0,77.0,80.0,78.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A04F18CXPvAibaEXe9TvOBYlD1INpsgmJU+295y,76.0,0.0,68.0,0.0,77.0,0.0,69.0,0.0,66.0,0.0,77.0,84.0,74.0,58.0,-1.0,-1.0
1A0E0558XPvAibaEXe9xkK/YA3rY8FFX85Uop5YB,68.0,0.0,83.0,0.0,73.0,0.0,73.0,0.0,75.0,0.0,74.0,0.0,90.0,0.0,80.0,0.0
1A0FA5ADXPvAibaEXe99QzhWW+eTfLN8LxDi77hB,90.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,78.0,-1.0,-1.0
1A13FFA6XPvAibaEXe/hf1xDz7/5iDqY3cBqDR33,65.0,65.0,80.0,82.0,78.0,80.0,70.0,66.0,44.0,29.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A2BD4BAXPvAibaEXe9kTkrXS1NJ3lS8WWqebCRI,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A2F347DXPvAibaEXe9w3p4OJXtSaH3pe+7nT8n+,84.0,0.0,75.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,-1.0,-1.0,-1.0
1A337CBCXPvAibaEXe9HXpb1PepyFTbcxMBcuB5Y,73.0,73.0,64.0,0.0,62.0,0.0,68.0,0.0,62.0,0.0,62.0,0.0,80.0,0.0,75.0,0.0
1A36692CXPvAibaEXe+s7fQX5t7T+urt8ZSc4q/H,80.0,76.0,70.0,84.0,84.0,71.0,86.0,79.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,88.0,0.0,75.0,75.0,76.0,76.0,81.0,0.0,79.0,0.0,62.0,0.0,62.0,0.0,70.0,0.0
1A44AFDBXPvAibaEXe9Bx5CZuIA9z94nqDRZPjbc,100.0,0.0,100.0,100.0,90.0,90.0,87.0,87.0,84.0,0.0,79.0,0.0,74.0,0.0,88.0,0.0
1A4FBCA4XPvAibaEXe+1n9LzrMgTl/tXYFhXqItW,85.0,0.0,80.0,0.0,90.0,0.0,81.0,0.0,81.0,0.0,88.0,79.0,90.0,91.0,-1.0,-1.0
1A50F4FEXPvAibaEXe8uDPDBBTbYrCmcAvdq0oUX,100.0,0.0,100.0,0.0,100.0,0.0,91.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A53C555XPvAibaEXe8iOnzuCL8V+LujZHvUu4lJ,95.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A57D711XPvAibaEXe8dZIB3odxynish6zKkFVzW,68.0,68.0,62.0,0.0,82.0,0.0,45.0,0.0,0.0,0.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0
1A5D5F18XPvAibaEXe9iBRrLJjO8dQILBANrs/Mw,83.0,83.0,70.0,0.0,84.0,0.0,71.0,0.0,64.0,0.0,78.0,0.0,76.0,0.0,75.0,0.0
1A5DD1BBXPvAibaEXe94sdmGYWWl8JWjrLjITAgk,90.0,0.0,97.0,0.0,74.0,0.0,84.0,93.0,86.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A5FC1F0XPvAibaEXe+s31jTLcsUP9ZZLextwtU2,90.0,0.0,78.0,0.0,94.0,0.0,73.0,0.0,83.0,0.0,86.0,100.0,100.0,-1.0,-1.0,-1.0
1A61D4ABXPvAibaEXe+k7kwcfMfIzACGp5dPDFIy,90.0,0.0,96.0,0.0,92.0,0.0,74.0,96.0,90.0,96.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A6378D9XPvAibaEXe/VQHzzHDYACQdec9361I/1,95.0,0.0,100.0,0.0,90.0,0.0,100.0,100.0,90.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A66501FXPvAibaEXe8o0Tnwwz3u3+4YUN/zv9aq,68.0,0.0,73.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,72.0,0.0,93.0,0.0
1A6B4136XPvAibaEXe/lSUoyv6mJfJd9vrYzb64O,80.0,80.0,83.0,83.0,91.0,91.0,78.0,84.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A6BD388XPvAibaEXe9W37M5rySWmDuKUH0x/6px,90.0,0.0,100.0,0.0,83.0,0.0,75.0,58.0,58.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A70D9FDXPvAibaEXe+fBpTg8OXour/iKgqvP4cm,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,0.0,91.0,58.0
1A803995XPvAibaEXe+I9YJtP5yoHko30Wo1rq6N,54.0,54.0,60.0,54.0,48.0,72.0,47.0,56.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1A88098CXPvAibaEXe+SrLE9JUD3pNLfWFWeJPBn,85.0,0.0,81.0,0.0,66.0,0.0,80.0,0.0,80.0,0.0,80.0,0.0,85.0,0.0,75.0,0.0
1A908D81XPvAibaEXe9o3csoNuwUvM9MBPuQBYEb,79.0,79.0,70.0,0.0,88.0,0.0,74.0,0.0,66.0,0.0,62.0,0.0,80.0,0.0,75.0,0.0
1A91CFB7XPvAibaEXe8aMmuWiMhL4vKjMTeloAlt,67.0,67.0,80.0,0.0,85.0,0.0,53.0,0.0,69.0,0.0,72.0,0.0,80.0,0.0,80.0,0.0
1A93917EXPvAibaEXe9cPs/fVpB+n0Ikv5cPOQua,88.0,0.0,34.0,0.0,56.0,0.0,55.0,0.0,54.0,0.0,78.0,0.0,73.0,0.0,68.0,0.0
1AA01459XPvAibaEXe8qBtIUs9INCxnbbJBzZt2h,82.0,0.0,100.0,0.0,100.0,0.0,88.0,0.0,98.0,0.0,90.0,0.0,100.0,0.0,58.0,0.0
1AA2B660XPvAibaEXe9+m/oQf3Tjz9fpkuqH72MT,80.0,0.0,75.0,0.0,83.0,0.0,83.0,0.0,93.0,0.0,79.0,0.0,70.0,0.0,81.0,-1.0
1AA35CC1XPvAibaEXe9Ah53FSUfShYzxSLg5m7NE,65.0,65.0,75.0,75.0,85.0,85.0,89.0,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AA39ED7XPvAibaEXe+qyHIKpMVpSsHMXsa+Bpqn,80.0,80.0,93.0,88.0,100.0,84.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AA45701XPvAibaEXe/QPFjJxKB5fsGyiyn34kie,85.0,0.0,75.0,0.0,81.0,0.0,85.0,0.0,100.0,0.0,81.0,0.0,100.0,0.0,92.0,84.0
1AABD1D3XPvAibaEXe/s/D0IVEeS4aaYlf3FQTII,100.0,0.0,100.0,0.0,100.0,0.0,74.0,93.0,84.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AAC8AE2XPvAibaEXe9276YJo0nxbLTFC2Zd837Y,60.0,60.0,62.0,62.0,54.0,54.0,78.0,66.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AAD56D8XPvAibaEXe/GVRoDkKDPXkbr2OFBAZ0t,100.0,0.0,89.0,0.0,88.0,0.0,100.0,100.0,72.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AB19C83XPvAibaEXe+uQMKXqrwYdoq4N0DvceRZ,80.0,80.0,77.0,0.0,90.0,0.0,68.0,0.0,76.0,0.0,86.0,0.0,90.0,0.0,85.0,0.0
1AB36F5DXPvAibaEXe8JDP83oALuEauA9GleSaYp,95.0,0.0,100.0,0.0,100.0,0.0,91.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AB4AA6AXPvAibaEXe9e953jV3NnLtXn8okwRIgq,88.0,0.0,88.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,83.0,-1.0,-1.0,-1.0,-1.0
1ABBE1BBXPvAibaEXe9S6E9ioiUfBGiyTmQYHGjq,66.0,0.0,67.0,0.0,80.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0,81.0,0.0,99.0,0.0
1ABEF26EXPvAibaEXe+6mZaWgr2AGSXexs5K/PQ7,91.0,0.0,79.0,0.0,85.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AD0D1B1XPvAibaEXe/CDMtnBauOUDsBYgthD8fX,79.0,0.0,75.0,0.0,100.0,0.0,75.0,0.0,79.0,0.0,66.0,63.0,58.0,56.0,-1.0,-1.0
1AD25C50XPvAibaEXe9FRFgWLD9noYIwB7jlp1qh,93.0,0.0,90.0,0.0,80.0,0.0,70.0,0.0,99.0,0.0,97.0,0.0,69.0,0.0,71.0,-1.0
1AD297DDXPvAibaEXe8CKeIX0ksEeAeGfbwnr/en,59.0,0.0,67.0,67.0,36.0,36.0,6.0,0.0,39.0,0.0,48.0,0.0,70.0,0.0,43.0,0.0
1ADFCC78XPvAibaEXe8kGcWiFCcO6cvsTtdtjc0z,80.0,0.0,74.0,0.0,68.0,0.0,93.0,0.0,79.0,0.0,69.0,0.0,72.0,0.0,86.0,100.0
1AECA766XPvAibaEXe8DnlmqQfnjps4eQlpQOxaW,90.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,79.0,-1.0,-1.0,-1.0
1AF11951XPvAibaEXe98rLBMbW9WWU4GQh97XuTC,100.0,0.0,100.0,0.0,88.0,0.0,81.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AF33692XPvAibaEXe8lDGTHF48Rc8YbsruN2O4h,80.0,51.0,70.0,63.0,78.0,73.0,79.0,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AF7B164XPvAibaEXe8P4L0OhtIpH97bTuIcLVoE,85.0,0.0,85.0,0.0,90.0,0.0,90.0,0.0,94.0,0.0,93.0,93.0,77.0,69.0,-1.0,-1.0
1AF8A66FXPvAibaEXe9afbyrOJH5CKZO/rCz8Mbl,63.0,63.0,65.0,0.0,73.0,0.0,66.0,0.0,58.0,0.0,27.0,0.0,79.0,0.0,-1.0,-1.0
1AFB7126XPvAibaEXe+4wpotlFp128FxgKBCEjkg,50.0,50.0,70.0,70.0,52.0,52.0,59.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1AFFBC52XPvAibaEXe+D5C9Re7EGLZhZrnN4YGmX,79.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,99.0,0.0,100.0,0.0,88.0,0.0,-1.0,-1.0
1B07A21FXPvAibaEXe98bEweMyJa5tmc/sNVzg0f,90.0,0.0,81.0,0.0,81.0,0.0,79.0,91.0,94.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B2477E5XPvAibaEXe9JFObA5Eqn8WtMqqVkBpNs,60.0,60.0,88.0,88.0,45.0,45.0,57.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B290682XPvAibaEXe9HKUC7sboLjhj6Skar7Eh0,62.0,0.0,72.0,72.0,71.0,71.0,61.0,0.0,42.0,0.0,52.0,0.0,58.0,0.0,47.0,0.0
1B2CCFD7XPvAibaEXe+NDJhRHiaomecvRuEmD++5,80.0,0.0,80.0,0.0,75.0,0.0,80.0,0.0,87.0,0.0,72.0,0.0,66.0,0.0,75.0,82.0
1B2F2A42XPvAibaEXe/EvmuerN6w1FWlBBiixMH1,85.0,0.0,90.0,0.0,90.0,0.0,80.0,0.0,88.0,0.0,100.0,0.0,100.0,0.0,100.0,-1.0
1B34536AXPvAibaEXe/7Pz5IR87IcqkdC4OyMOIK,81.0,79.0,77.0,44.0,69.0,60.0,69.0,52.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B4703D0XPvAibaEXe/N50hRf+Du8cb5iuALfqM2,100.0,0.0,74.0,0.0,91.0,0.0,77.0,94.0,83.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B4A9018XPvAibaEXe8M37suqoe4CRmaSzfkpkBs,81.0,0.0,98.0,0.0,95.0,0.0,90.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1B589EDAXPvAibaEXe/acEOI5E1mat8kYIAq4StW,74.0,0.0,82.0,0.0,90.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0,69.0,0.0,70.0,0.0
1B5F428CXPvAibaEXe8K9VKm2afHLcrG7NGXSkAL,89.0,0.0,88.0,0.0,90.0,0.0,90.0,0.0,76.0,0.0,85.0,0.0,94.0,0.0,-1.0,-1.0
1B61E745XPvAibaEXe8nuCevWXzMu5iowySn9tOD,90.0,0.0,90.0,0.0,91.0,0.0,86.0,0.0,90.0,0.0,91.0,91.0,94.0,-1.0,-1.0,-1.0
1B644910XPvAibaEXe/nU1BPn/2ZOJanoyZlQalT,68.0,0.0,83.0,0.0,80.0,0.0,75.0,0.0,79.0,0.0,86.0,0.0,76.0,0.0,88.0,77.0
1B677C08XPvAibaEXe8TrN3vUI8MaMEFHxEbNhTa,68.0,68.0,77.0,0.0,93.0,0.0,75.0,0.0,66.0,0.0,71.0,0.0,80.0,0.0,75.0,0.0
1B6E7B43XPvAibaEXe8cAHyQqAf6Y+r2yDWYF67l,78.0,56.0,85.0,85.0,75.0,82.0,81.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B936E66XPvAibaEXe8CYkXkPteanK/xbJIUvb2S,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1B9C9DEFXPvAibaEXe9usUd9iNN9jHZLAmM/hXoV,87.0,0.0,79.0,0.0,79.0,0.0,93.0,79.0,85.0,95.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1BA6A3FFXPvAibaEXe+RTFcnyQdP1qMr4WIMfC7s,90.0,0.0,90.0,0.0,84.0,0.0,75.0,0.0,77.0,0.0,86.0,0.0,68.0,0.0,79.0,72.0
1BC8D47BXPvAibaEXe/twRH8x8eyg8YVoHU/MefP,75.0,75.0,78.0,0.0,80.0,0.0,74.0,0.0,43.0,0.0,72.0,0.0,80.0,0.0,75.0,0.0
1BCAFD35XPvAibaEXe+O+EbU9awW5lgSl0wQvCSG,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,-1.0,-1.0,-1.0
1BCFF4D4XPvAibaEXe9XrYsEpevBo/lbV29eoqJe,79.0,0.0,81.0,0.0,85.0,0.0,80.0,0.0,85.0,0.0,80.0,0.0,100.0,0.0,81.0,0.0
1BD1AD6EXPvAibaEXe/k62DFAfrQTjkDsvLeJDNd,72.0,72.0,74.0,74.0,34.0,0.0,64.0,0.0,16.0,0.0,37.0,0.0,-1.0,-1.0,-1.0,-1.0
1BDEA353XPvAibaEXe+1q4RcodP1hOSDtwQdwsWx,66.0,59.0,80.0,85.0,59.0,52.0,9.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1BE16A71XPvAibaEXe9dKITjhF3qTdlo3fzhT1cI,92.0,0.0,82.0,0.0,68.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0
1BE23B7AXPvAibaEXe+SgbKufUiN7ItsrJr3zVjZ,87.0,0.0,71.0,0.0,69.0,0.0,82.0,0.0,90.0,0.0,95.0,0.0,90.0,0.0,85.0,0.0
1BE2F908XPvAibaEXe8YaJ+XvjGNa/nRprTdNvTa,76.0,76.0,84.0,0.0,84.0,0.0,80.0,0.0,62.0,0.0,75.0,0.0,90.0,0.0,85.0,0.0
1BE65A0AXPvAibaEXe81w9eVvyp+l06MHgAVOlQi,100.0,0.0,87.0,0.0,74.0,0.0,78.0,0.0,88.0,0.0,93.0,0.0,100.0,0.0,90.0,0.0
1BF56B5CXPvAibaEXe9LZwdMb86KA3puNsLNPHJ0,91.0,91.0,100.0,0.0,68.0,0.0,86.0,0.0,74.0,0.0,55.0,0.0,55.0,0.0,60.0,0.0
1BF968F2XPvAibaEXe9bUSOnBE7+qxmC6mkEgBeC,0.0,89.0,89.0,71.0,71.0,71.0,67.0,81.0,85.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1BFB1596XPvAibaEXe/Y5MNhmO/7o9Gp9slhg//H,60.0,0.0,55.0,0.0,83.0,0.0,63.0,0.0,58.0,0.0,68.0,0.0,63.0,0.0,84.0,80.0
1C04C883XPvAibaEXe/a4DMmDlc8UPJiOuko0ktP,90.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,100.0,96.0,-1.0,-1.0,-1.0
1C0B2A3EXPvAibaEXe8+Y7C9z9gIQ8zlBPpTwjnV,90.0,0.0,90.0,0.0,100.0,0.0,90.0,100.0,100.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C23EAB7XPvAibaEXe/HrmBtV6rCht56WLJoO8h/,78.0,0.0,63.0,63.0,77.0,77.0,76.0,0.0,100.0,0.0,87.0,0.0,75.0,0.0,79.0,0.0
1C2453DDXPvAibaEXe/r5MZmMPRuFWbV9zZzsyd8,75.0,75.0,83.0,83.0,80.0,80.0,91.0,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C245E0EXPvAibaEXe/rR9uJzGOYEuQ8DvEilYoI,68.0,0.0,96.0,0.0,90.0,0.0,95.0,0.0,89.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1C26DB5BXPvAibaEXe9puzAyruoCKen7yYzlAqUe,90.0,0.0,100.0,0.0,100.0,0.0,88.0,0.0,100.0,0.0,100.0,100.0,97.0,-1.0,-1.0,-1.0
1C304906XPvAibaEXe9hSzSdeSAT0mSwgfXy9PeD,69.0,69.0,39.0,0.0,66.0,0.0,36.0,0.0,59.0,0.0,49.0,0.0,68.0,0.0,68.0,0.0
1C3AD212XPvAibaEXe/5SY0P9d9+eBBhx2Cw35F1,81.0,81.0,79.0,79.0,84.0,0.0,69.0,0.0,60.0,0.0,80.0,0.0,83.0,0.0,78.0,0.0
1C3D5AF8XPvAibaEXe9mrLNMr3wjF3WB2sGjnfFI,84.0,87.0,100.0,98.0,100.0,100.0,95.0,99.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C3D8B35XPvAibaEXe+PhKfQb0+XJ8AdRGrKHKPg,86.0,0.0,75.0,75.0,86.0,86.0,86.0,0.0,95.0,0.0,82.0,0.0,66.0,0.0,80.0,0.0
1C404C8FXPvAibaEXe8p5yvHQtPES4PeCQw39/SX,63.0,63.0,59.0,59.0,33.0,0.0,45.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C441061XPvAibaEXe/3Z2K7mhA0JWvZ1ODngPiY,89.0,0.0,68.0,0.0,64.0,0.0,55.0,0.0,71.0,0.0,68.0,0.0,86.0,0.0,70.0,0.0
1C4AAF04XPvAibaEXe+QJ0MB5TsYNbbQOOvu67gx,80.0,0.0,85.0,0.0,90.0,0.0,75.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,61.0,66.0
1C609B59XPvAibaEXe8UkZVD+5XbrP9fRgzYGpJ+,90.0,0.0,69.0,0.0,69.0,0.0,81.0,100.0,94.0,68.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C65DB23XPvAibaEXe9KDsVv3cRkMWLqfW5W0dwV,84.0,0.0,61.0,61.0,63.0,63.0,53.0,0.0,78.0,0.0,65.0,0.0,56.0,0.0,62.0,0.0
1C72F7A1XPvAibaEXe+BUGeEgVnB4HQrF3Fc09rm,74.0,0.0,71.0,0.0,61.0,0.0,59.0,0.0,68.0,0.0,68.0,0.0,80.0,0.0,75.0,0.0
1C78A916XPvAibaEXe/X5ZhFzI36lLiyMk4xJVIU,79.0,0.0,59.0,0.0,69.0,0.0,80.0,0.0,86.0,0.0,80.0,0.0,80.0,0.0,95.0,0.0
1C7C6549XPvAibaEXe/PXvCue1Uh1SxCZBas2a9o,0.0,0.0,0.0,40.0,40.0,7.0,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C86AA9AXPvAibaEXe/jnlKkWsw/Tg2HrcyGKq+h,81.0,81.0,90.0,94.0,87.0,87.0,80.0,75.0,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C8A7DE4XPvAibaEXe84pwaxft7JNxbJIF5UYydh,68.0,68.0,81.0,67.0,72.0,69.0,61.0,55.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1C96241CXPvAibaEXe82B8VnNvUD6JGyz3j6KG1g,85.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,89.0,0.0,86.0,100.0,56.0,50.0,-1.0,-1.0
