mssv,sem1,sem2,sem3,sem4,sem5,sem6,sem7,sem8,sem9,sem10,sem11,sem12,sem13,sem14,sem15,sem16,sem17,sem18,sem19,sem20,sem21,sem22,term 1,term 2,term 3,term 4,term 5,term 6,term 7,term 8,term 9,term 10,term 11,term 12,term 13,term 14,term 15,term 16
03C79B24XPvAibaEXe+PAOVcd+LnOZDHTOc4IJv0,8.29,6.29,-1.0,7.29,6.79,-1.0,6.4,6.15,-1.0,7.08,7.59,8.0,6.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,67.0,0.0,66.0,0.0,71.0,0.0,80.0,0.0,73.0,0.0,80.0,0.0,75.0,0.0
03CB8DC4XPvAibaEXe+4XPPXlKRz0LWy5kJsvBRv,7.78,6.12,-1.0,6.85,5.86,-1.0,6.88,6.37,0.0,6.16,6.73,0.0,5.15,8.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,0.0,81.0,0.0,71.0,0.0,77.0,0.0,80.0,0.0,68.0,0.0,76.0,0.0,85.0,0.0
03E9147DXPvAibaEXe+NnQrnI1K9JMnAja73zCHH,6.69,5.79,-1.0,7.02,7.67,-1.0,7.67,7.44,-1.0,7.73,7.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,81.0,0.0,75.0,0.0,93.0,0.0,83.0,0.0,86.0,0.0,76.0,66.0
03ECE99EXPvAibaEXe8NoNh54Mn6M+2xXKb+BCMr,8.66,6.62,-1.0,7.47,6.9,-1.0,6.93,5.72,-1.0,6.85,6.82,-1.0,7.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,79.0,0.0,61.0,0.0,64.0,0.0,61.0,0.0,80.0,0.0,74.0,0.0,76.0,0.0,80.0,0.0
03F181B0XPvAibaEXe+7uLWSh9XvQs9BhtrBVBeU,7.21,6.84,-1.0,7.23,6.96,-1.0,6.97,7.41,-1.0,7.8,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.0,0.0,67.0,0.0,90.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,81.0,0.0
0402B932XPvAibaEXe9xHju59ydahTjwi8JiBa4z,6.81,5.73,-1.0,7.41,6.6,-1.0,7.51,7.55,-1.0,7.85,7.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,0.0,72.0,0.0,64.0,0.0,74.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0
0406981FXPvAibaEXe+M8JaUhbJyecydVJn03CsO,6.16,5.09,6.1,7.54,6.89,-1.0,7.71,7.75,-1.0,7.73,7.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,0.0,83.0,0.0,76.0,0.0,90.0,0.0,76.0,0.0,75.0,0.0,74.0,0.0,90.0,0.0
0419426CXPvAibaEXe/EvmuerN6w1BIIPdWHHov2,6.06,5.78,7.3,6.38,6.11,-1.0,7.13,7.82,-1.0,8.11,7.91,-1.0,-1.0,5.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0,81.0,0.0,84.0,0.0,76.0,0.0,79.0,70.0
043AE465XPvAibaEXe86sbeN0/YCTVJDeWwsGcv7,7.88,7.34,-1.0,8.61,7.5,-1.0,8.24,7.57,-1.0,7.44,7.32,-1.0,4.4,7.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,0.0,83.0,0.0,100.0,0.0,85.0,0.0,91.0,0.0,90.0,0.0,83.0,0.0,74.0,0.0
043ECE64XPvAibaEXe8p7+QBLh7hjqIhsiZHycCn,6.6,6.27,-1.0,6.37,5.47,-1.0,5.59,6.2,-1.0,6.07,3.98,-1.0,6.56,6.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,95.0,0.0,95.0,0.0,79.0,0.0,89.0,0.0,79.0,0.0,81.0,0.0,71.0,82.0
045380DDXPvAibaEXe+ItThaeWSaTjqzWjK/+ZK7,6.79,7.55,-1.0,7.98,7.9,-1.0,8.14,7.86,-1.0,7.79,8.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,80.0,0.0,76.0,0.0,85.0,0.0,95.0,0.0,100.0,0.0,83.0,0.0,91.0,86.0
0457DCC0XPvAibaEXe/CDMtnBauOUNMC60BG9GmS,7.24,7.93,-1.0,7.44,8.0,-1.0,8.38,8.31,-1.0,8.29,8.14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,100.0,0.0,100.0,100.0,86.0,-1.0,-1.0,-1.0
0463ACC3XPvAibaEXe+Ps8zYokGtSapa8Xbcuvzs,6.54,8.7,-1.0,6.7,7.78,-1.0,7.12,7.14,-1.0,7.65,7.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,80.0,0.0,95.0,0.0,85.0,0.0,88.0,0.0,79.0,0.0,98.0,0.0,84.0,66.0
046DFC1EXPvAibaEXe8d5+4VMyfVsJ8BKuqNRrBF,7.04,7.58,-1.0,7.59,8.35,-1.0,8.16,8.14,-1.0,8.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,100.0,0.0,100.0,0.0,96.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
047911D8XPvAibaEXe+fPSOag5leTYMAZx0GJa1L,5.92,5.1,-1.0,7.01,5.89,-1.0,7.0,6.84,-1.0,6.98,5.04,-1.0,5.22,6.5,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.0,0.0,72.0,0.0,54.0,0.0,53.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,74.0,0.0
047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,9.06,8.64,-1.0,8.97,7.84,-1.0,6.32,7.39,9.0,8.01,8.29,-1.0,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.0,83.0,78.0,0.0,83.0,0.0,73.0,0.0,60.0,0.0,68.0,0.0,76.0,0.0,75.0,0.0
04937B4DXPvAibaEXe+KnWgScvZ27EaSNJL9HdvK,5.38,3.84,4.46,6.57,7.95,0.0,7.74,6.72,-1.0,6.22,4.68,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,0.0,73.0,0.0,79.0,0.0,81.0,0.0,77.0,0.0,80.0,72.0,56.0,-1.0,-1.0,-1.0
049B1D99XPvAibaEXe+7yjglV2dMp28RxoCMvatp,6.71,7.16,-1.0,7.39,7.76,7.1,5.88,6.17,-1.0,7.44,7.48,-1.0,5.55,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,80.0,0.0,80.0,0.0,79.0,0.0,85.0,0.0,79.0,0.0,84.0,67.0
04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,6.73,5.98,-1.0,7.39,7.13,-1.0,7.14,7.9,-1.0,8.24,8.83,-1.0,9.07,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,84.0,74.0,0.0,83.0,0.0,82.0,0.0,64.0,0.0,68.0,0.0,68.0,0.0,83.0,0.0
04C9CC0EXPvAibaEXe/S5mChdnrLm80qIvJ4ryp4,6.74,5.91,-1.0,8.2,7.57,-1.0,7.33,6.8,-1.0,7.3,7.17,6.6,7.83,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,74.0,82.0,0.0,96.0,0.0,90.0,0.0,52.0,0.0,74.0,0.0,90.0,0.0,75.0,0.0
04CA893BXPvAibaEXe/SouBySQ9Uj8rioKR0JeF/,6.78,4.95,-1.0,6.43,3.54,-1.0,3.61,5.36,-1.0,7.53,1.26,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,0.0,66.0,0.0,80.0,0.0,75.0,0.0,71.0,0.0,80.0,0.0,79.0,0.0,61.0,0.0
04CD33EBXPvAibaEXe++B0JyCbXA1LAC7v3DyD0t,6.47,4.07,0.0,7.23,7.75,-1.0,8.66,7.58,-1.0,8.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,85.0,0.0,90.0,0.0,90.0,100.0,100.0,86.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
04D98A42XPvAibaEXe9whL/t4cdMZYa7qJs9tdR2,4.65,0.1,-1.0,-1.0,3.2,0.0,3.85,2.82,5.2,7.23,4.28,7.55,2.93,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.0,67.0,30.0,0.0,5.0,0.0,4.0,0.0,33.0,0.0,60.0,0.0,59.0,0.0,70.0,0.0
04DDFC34XPvAibaEXe8zLanLNVS12W6u8w3Iex7Z,7.26,7.38,8.1,6.75,8.0,-1.0,6.96,7.25,-1.0,8.54,6.2,6.5,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,0.0,86.0,0.0,76.0,0.0,81.0,0.0,85.0,0.0,75.0,0.0,85.0,0.0,85.0,0.0
04F1D2FBXPvAibaEXe+nNcqpVbk9mW5m1LZhoulC,4.32,4.99,6.3,4.99,5.17,-1.0,3.46,4.36,-1.0,4.67,5.26,8.2,6.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,70.0,0.0,66.0,0.0,95.0,0.0,71.0,0.0,81.0,86.0,65.0,64.0,-1.0,-1.0
04F87408XPvAibaEXe80b1fr0fH/JuobsigdDkbt,6.86,6.97,5.1,7.14,6.93,-1.0,7.02,7.51,-1.0,7.69,8.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,0.0,72.0,0.0,65.0,0.0,66.0,0.0,73.0,0.0,63.0,0.0,75.0,0.0,65.0,0.0
04F89839XPvAibaEXe8ge2UHv4J4B7N8hGEpTcLN,7.05,7.95,-1.0,7.88,7.72,-1.0,8.78,8.2,-1.0,8.91,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,94.0,0.0,80.0,80.0,92.0,92.0,87.0,0.0,98.0,0.0,78.0,0.0,77.0,0.0,79.0,0.0
05092C76XPvAibaEXe//3t8+us0X0mVxYbHKgEu4,6.27,6.73,2.5,7.32,6.57,-1.0,5.53,4.73,-1.0,5.19,8.09,-1.0,5.96,6.73,-1.0,-1.0,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,100.0,90.0,90.0,90.0,0.0,95.0,0.0,72.0,0.0,56.0,0.0,75.0,0.0
050C0B15XPvAibaEXe+RaLErOlzghf6IG53IfKu6,8.64,7.23,-1.0,7.74,8.24,-1.0,8.13,7.17,-1.0,8.18,6.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,0.0,86.0,0.0,71.0,0.0,98.0,0.0,80.0,0.0,80.0,0.0,76.0,0.0,75.0,0.0
050F140DXPvAibaEXe8/V1eK05z04yfYqNp+lM9T,7.33,5.31,-1.0,6.1,5.7,-1.0,7.73,6.71,-1.0,7.97,7.88,7.4,6.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,69.0,0.0,36.0,0.0,64.0,0.0,55.0,0.0,76.0,0.0,75.0,0.0,76.0,0.0,85.0,0.0
052DD070XPvAibaEXe915NmCViXOMIckuNlCM3i6,5.2,6.77,7.84,6.27,5.53,-1.0,7.19,7.12,-1.0,7.65,8.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,80.0,0.0,80.0,0.0,75.0,0.0,79.0,0.0,83.0,0.0,78.0,0.0,73.0,71.0
0530224EXPvAibaEXe8Dld2HmzmH+kCtWglGcaLd,8.29,8.04,-1.0,8.1,8.35,-1.0,8.34,8.77,-1.0,9.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,85.0,0.0,86.0,0.0,90.0,0.0,100.0,0.0,100.0,0.0,96.0,0.0,66.0,-1.0
055BC8B6XPvAibaEXe8ooYk4mkUGmEtvnAf/k5xO,3.39,4.74,-1.0,5.28,6.6,7.78,7.88,6.4,-1.0,4.87,6.2,-1.0,7.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,0.0,55.0,55.0,71.0,71.0,100.0,0.0,90.0,0.0,70.0,0.0,42.0,0.0,54.0,0.0
05654038XPvAibaEXe9JdUmjPcaT8qIMCNLlkTTg,7.02,7.66,-1.0,8.48,7.29,-1.0,7.2,7.03,-1.0,6.69,8.56,-1.0,9.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,97.0,97.0,100.0,100.0,100.0,0.0,91.0,0.0,94.0,0.0,72.0,0.0,85.0,0.0
0571BDDAXPvAibaEXe8zN2KKhdLFutRJ2ofD5gnd,6.82,7.14,-1.0,6.69,7.28,-1.0,6.24,8.19,-1.0,7.98,8.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,72.0,0.0,94.0,0.0,96.0,0.0,100.0,100.0,71.0,58.0,-1.0,-1.0
0572F12EXPvAibaEXe80CrbkBDr5tWwm+CyP6i8i,7.09,8.12,-1.0,8.34,7.91,-1.0,8.02,8.48,-1.0,8.53,8.3,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,100.0,0.0,99.0,0.0,85.0,0.0,100.0,100.0,96.0,78.0,-1.0,-1.0
058F3258XPvAibaEXe+q0E3QguGBpZhJA/lqgre3,8.12,6.98,-1.0,7.96,7.85,-1.0,8.1,7.97,-1.0,8.39,7.5,-1.0,8.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,88.0,0.0,74.0,0.0,81.0,0.0,100.0,91.0,99.0,73.0,-1.0,-1.0
0597247FXPvAibaEXe+NyYotv4FWdZdBHNs2i/Tz,8.25,3.61,-1.0,6.83,6.28,-1.0,3.81,3.71,-1.0,6.44,5.79,-1.0,0.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,83.0,0.0,80.0,0.0,68.0,0.0,71.0,0.0,66.0,79.0,54.0,58.0,-1.0,-1.0
05B6E41FXPvAibaEXe8LHfATqQ4bHrv3q9RncGj8,2.62,3.54,6.13,6.1,3.43,7.9,5.69,4.6,-1.0,3.51,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,72.0,62.0,0.0,84.0,0.0,67.0,0.0,59.0,0.0,40.0,0.0,75.0,0.0,-1.0,-1.0
05BE3C4FXPvAibaEXe9j81k8MH0oJwyKQAP8FKms,7.29,8.15,-1.0,7.79,8.71,-1.0,8.82,8.69,-1.0,8.12,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,85.0,90.0,90.0,85.0,0.0,73.0,0.0,69.0,0.0,83.0,0.0,90.0,0.0,85.0,0.0
05E17E2BXPvAibaEXe/RTfMBxsNERftZF2fTACpt,8.45,7.27,-1.0,7.83,8.72,-1.0,8.68,8.13,-1.0,9.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,100.0,0.0,100.0,0.0,90.0,100.0,100.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
05E7D19EXPvAibaEXe8dEe4TA8wgH/vIXJ8D2J3d,6.38,5.85,9.0,7.22,7.26,-1.0,6.57,6.89,-1.0,4.68,6.99,-1.0,5.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,85.0,63.0,0.0,80.0,0.0,43.0,0.0,60.0,0.0,71.0,0.0,65.0,0.0,59.0,0.0
05EE77E5XPvAibaEXe+fBpTg8OXousIA2IYzVnHo,7.8,8.4,-1.0,7.91,8.51,-1.0,8.1,8.61,-1.0,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,90.0,0.0,85.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,-1.0,-1.0
05FB97EDXPvAibaEXe+1n9LzrMgTlwuXodOCiGW6,2.95,3.76,4.49,3.76,2.49,-1.0,3.19,3.45,-1.0,6.29,2.44,0.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.0,0.0,54.0,0.0,58.0,0.0,63.0,0.0,63.0,0.0,71.0,74.0,53.0,-1.0,-1.0,-1.0
0615CD35XPvAibaEXe8e/5ryJ9YpueaFgtGttatE,8.04,8.21,-1.0,7.62,8.08,-1.0,8.91,8.74,9.5,8.28,8.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,82.0,100.0,100.0,91.0,0.0,80.0,0.0,84.0,0.0,88.0,0.0,85.0,0.0,80.0,0.0
061A670AXPvAibaEXe9fafwYRU+NpkvJumT/CzS9,3.81,2.73,6.1,4.43,3.19,4.4,6.38,5.08,0.0,0.32,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.0,0.0,74.0,74.0,81.0,81.0,67.0,0.0,81.0,0.0,56.0,0.0,56.0,0.0,20.0,0.0
063FA88DXPvAibaEXe+ItThaeWSaTndzLvy0hCWF,7.21,7.43,-1.0,7.2,7.59,-1.0,7.59,8.18,-1.0,8.55,8.4,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,0.0,80.0,0.0,86.0,0.0,85.0,0.0,82.0,0.0,100.0,0.0,100.0,0.0,100.0,91.0
064F9755XPvAibaEXe/GEP39G15BdU1hEsk0HGhQ,6.81,6.55,-1.0,5.72,6.42,-1.0,5.58,7.94,-1.0,5.83,-1.0,-1.0,6.43,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,73.0,0.0,73.0,0.0,81.0,0.0,75.0,0.0,62.0,0.0,73.0,0.0,71.0,0.0,87.0,81.0
0691AA94XPvAibaEXe++R9hzjt1s7wndXGR/a0YH,6.34,4.44,5.5,7.2,5.83,2.7,5.82,5.87,5.1,6.9,5.9,4.1,6.43,6.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.0,0.0,53.0,0.0,67.0,0.0,81.0,0.0,90.0,0.0,80.0,0.0,81.0,0.0,79.0,0.0
06942BB3XPvAibaEXe9F+oU8wuNbqO0ZSSBkHohm,7.21,7.22,-1.0,6.53,7.31,-1.0,7.32,8.41,-1.0,8.7,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,90.0,0.0,96.0,0.0,98.0,0.0,100.0,0.0,100.0,100.0,97.0,-1.0,-1.0,-1.0
06A0EB54XPvAibaEXe/Ko3VBeq65/7o9+P9o0/JJ,6.29,5.44,-1.0,7.33,5.74,-1.0,6.48,4.62,-1.0,7.0,7.75,-1.0,8.27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,72.0,76.0,0.0,89.0,0.0,75.0,0.0,79.0,0.0,78.0,0.0,90.0,0.0,85.0,0.0
06AF4558XPvAibaEXe8eJZh5OyStbMQ0oi5wpMJM,8.05,7.14,-1.0,8.11,7.35,-1.0,7.67,7.98,-1.0,7.86,7.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.0,0.0,83.0,0.0,80.0,0.0,100.0,0.0,90.0,0.0,80.0,0.0,79.0,0.0,83.0,0.0
06B1E339XPvAibaEXe+9uXUaDIzyiCvG6Z0IL8M6,7.48,7.49,-1.0,8.03,7.4,-1.0,6.66,7.54,-1.0,7.8,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,90.0,0.0,80.0,0.0,90.0,0.0,92.0,0.0,96.0,0.0,90.0,0.0,91.0,91.0
06BFA130XPvAibaEXe/+PcSgI7YkeSntP5em9h+w,5.32,5.14,6.75,6.85,6.12,8.0,6.67,4.98,-1.0,5.28,5.04,6.9,6.43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,0.0,80.0,80.0,82.0,82.0,77.0,0.0,61.0,0.0,70.0,0.0,56.0,0.0,66.0,0.0
06C6AAD0XPvAibaEXe+sfU1lcH9y3zgRyMrp1zMy,8.02,7.89,-1.0,7.6,7.88,-1.0,7.83,7.69,-1.0,7.92,8.45,-1.0,9.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,0.0,81.0,81.0,81.0,81.0,85.0,0.0,83.0,0.0,77.0,0.0,60.0,0.0,67.0,0.0
06D3D633XPvAibaEXe+ai34rvuG7eBcAMYeGeXqe,7.44,7.15,-1.0,6.65,7.45,-1.0,7.84,6.73,5.2,7.64,9.32,-1.0,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.0,69.0,62.0,0.0,63.0,0.0,57.0,0.0,60.0,0.0,50.0,0.0,68.0,0.0,68.0,0.0
06D413B1XPvAibaEXe+3bWVxnzRRwNg6g5IkrIob,7.29,8.12,-1.0,6.84,6.48,-1.0,8.11,7.22,-1.0,8.33,7.83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,0.0,75.0,0.0,76.0,0.0,75.0,0.0,90.0,0.0,97.0,0.0,91.0,0.0,100.0,71.0
06EE19F0XPvAibaEXe/X5ZhFzI36lMJt224yvGay,7.21,5.79,-1.0,4.78,6.83,-1.0,7.22,7.21,-1.0,7.45,7.3,-1.0,8.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.0,0.0,60.0,0.0,54.0,0.0,58.0,0.0,90.0,0.0,80.0,0.0,78.0,0.0,68.0,0.0
06EEDB7DXPvAibaEXe8E6yzSPpyFOfvrOcCQyyax,7.01,6.49,7.85,7.02,5.69,-1.0,6.89,7.79,-1.0,8.37,7.43,-1.0,7.54,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,90.0,0.0,85.0,0.0,98.0,0.0,92.0,0.0,99.0,0.0,99.0,96.0,99.0,71.0,-1.0,-1.0
06F130EDXPvAibaEXe96mG7+vayRPjKbnr1Br6bi,8.31,7.45,-1.0,8.0,8.7,-1.0,8.4,8.19,-1.0,8.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,0.0,100.0,0.0,95.0,0.0,100.0,100.0,100.0,91.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
06F4B388XPvAibaEXe8AEUw13Ud6Kn7PJ7EwNXGt,7.77,5.81,-1.0,6.94,6.62,-1.0,5.24,7.11,-1.0,6.76,8.62,-1.0,6.65,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.0,54.0,38.0,0.0,53.0,0.0,50.0,0.0,46.0,0.0,38.0,0.0,56.0,0.0,53.0,0.0
070648B8XPvAibaEXe//eUaw4J38K1LhhDp5NbpI,6.99,5.02,-1.0,8.3,8.44,7.5,8.13,8.25,-1.0,6.65,8.02,-1.0,8.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.0,0.0,59.0,0.0,64.0,0.0,71.0,0.0,68.0,0.0,73.0,0.0,76.0,0.0,80.0,0.0
0726EC2DXPvAibaEXe+XNXOqfiZ3jB11oEq9FI4W,6.68,6.32,-1.0,6.4,6.85,8.44,6.29,6.48,-1.0,7.23,6.77,8.5,6.85,6.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.0,86.0,80.0,80.0,84.0,0.0,62.0,0.0,62.0,0.0,69.0,0.0,80.0,0.0,75.0,0.0
073017B5XPvAibaEXe99GOtI/HwJhbPV+ZJNjoLY,5.89,5.26,5.75,6.1,6.44,-1.0,7.08,6.78,-1.0,6.84,-1.0,-1.0,8.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,65.0,0.0,78.0,78.0,89.0,89.0,69.0,69.0,75.0,0.0,75.0,0.0,62.0,0.0,45.0,0.0
074D6770XPvAibaEXe8XtTI6VHhlKNbBRQvxJav8,5.93,4.95,-1.0,6.05,5.7,-1.0,5.59,7.13,-1.0,8.34,6.65,-1.0,4.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,95.0,0.0,75.0,0.0,86.0,0.0,70.0,0.0,79.0,0.0,88.0,100.0,91.0,75.0,-1.0,-1.0
074D8586XPvAibaEXe8s1xx8DWM0qvMydWkQI9z8,6.8,6.5,-1.0,7.96,8.74,-1.0,8.68,8.0,-1.0,9.01,8.84,-1.0,9.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,91.0,0.0,88.0,88.0,79.0,79.0,87.0,87.0,78.0,0.0,74.0,0.0,79.0,0.0,93.0,0.0
075CAE0AXPvAibaEXe/7jEMhYBA6GRpJvL6kzgyG,6.72,6.76,-1.0,9.08,8.17,-1.0,8.27,7.92,-1.0,8.82,8.77,-1.0,8.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.0,0.0,85.0,0.0,100.0,0.0,100.0,0.0,95.0,0.0,90.0,0.0,90.0,0.0,100.0,0.0
076028C7XPvAibaEXe9KS65t7Tb/qNPAjp/Vir5E,9.15,8.61,-1.0,9.03,8.85,-1.0,9.38,9.43,-1.0,9.53,9.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,76.0,0.0,85.0,0.0,100.0,0.0,90.0,0.0,100.0,0.0,95.0,0.0,100.0,0.0,100.0,0.0
